"","fertility","elevation","poverty","distance_to_lakes_rivers","distance_to_cities","Population","child_population","population_density","radio","electricity","television","mobile_phone","card","antenatal_care","age","mothers_age","school_level","urban_to_rural","fac_number","OutreachProportion","TotalOutreachCoverage","TotalClinicsCoverage","Preschool","Primary","Middle","Matric","Above"
"58",-0.437199556310211,-0.273531542349461,0.928871785208428,0.293957942047771,0.48753550323557,-0.666087012200712,-0.700018432972041,-0.403187424519744,0.0663639655413637,0.151202094895767,-0.997009833389792,-0.303013924004286,-0.048268336784395,-0.518507087264282,-1.22799632591744,-0.356017246819199,-0.606313380169184,-0.0147764470638627,-0.826328335030381,0.673258238166939,0.0982286703568725,-0.583397602647314,0.212649407724321,0.794800605979248,-0.700483113972891,-0.625441466062687,-0.319383551316246
"59",-0.131210452559433,-0.485961216259747,-0.805414040810948,4.11778660638232,-0.367972625312755,-0.0631854304986312,-0.118522461385377,-0.139307858291124,-0.317625510657794,0.349261698271592,0.00348653844126541,-0.37130570041707,-0.800032625468506,-0.431331698711812,-0.0780667745471368,0.510147636206579,-0.668094929140248,0.0476805503120359,0.0543977900803699,0.520480034018162,-0.032175491236591,-0.47861912027316,-0.429785019740363,0.585237960672976,1.12225980672861,-1.28858276740622,-0.433023195206579
"60",-0.00207401010923125,-0.0997732842245163,-0.576960818566615,-0.682338738207857,-0.339249012224991,-0.289184462552447,-0.239308464826254,-0.0352120616971492,-0.988351595215929,0.728180918960298,0.885701792240852,0.839551509646174,0.386312875530967,1.21176115577531,-0.143296765367262,-1.86055704706527,0.284197985520659,0.272256165158452,-0.47403788498608,0.37536644793548,0.3290606908805,-0.17427462732405,-0.076105301147761,-0.769461002471715,1.64591137424553,0.598336549120157,-0.266185396679055
"62",-0.0832499396979765,-0.64788440289895,1.09379068851594,-0.682338738207857,-0.428761366186482,-0.386399175349827,-0.336085041737489,-0.0999790635387375,-0.372167644343989,-0.821024024271456,-0.940994804840454,0.17958422704669,-0.493306886459832,-0.609873478519852,0.296035788894693,0.0783507647407393,-0.77124185287048,0.14472712728746,-0.650183110008231,0.953565657222722,0.938261684632034,-0.65254780309066,0.75685488334043,0.584082700077108,0.32604796116518,-0.53332636803641,-0.75605743133599
"63",-0.00563591583615937,-0.210524645827509,0.0516094518991027,0.538032112111679,-0.350482297047185,0.484829591886359,0.672886341122532,-0.0834418976611387,-1.04520268718234,0.161135854437498,-0.821726929054735,-1.87868369918008,-1.29653947451661,-0.916282542164457,-1.80392369164513,-1.75583183760433,-0.626433217109792,0.38625382838604,1.0231965277022,0.245773408792543,-0.206474578069772,-0.28595021048158,-0.254982071312679,0.251237491392487,1.69656993904619,-0.581849792070985,-0.85640500848088
"64",-0.312212019935985,-0.611973620739253,1.23639296923904,0.538032112111679,-0.10659981359266,-0.749383374515193,-0.780273111566976,-0.296289669395824,-0.0860460360248305,-0.714535673507509,-0.979971206284616,-1.56826387739542,0.0462302798055933,0.201414392633983,0.473874886733796,-0.189772020068063,-1.48524286183475,0.0781367803435127,-1.09054617256361,0.680087511721537,1.39398769490358,-0.155386458538091,3.34455849127204,1.55280802366156,-2.358793992713,-0.561512792932207,-1.02955495503255
"65",-0.333455071072451,-0.840243600692522,1.17751492321783,0.131241828671833,-0.267947815482402,0.283355915111817,-0.726951517217633,-0.325878055843131,-0.564664678117568,-0.0975781446400161,-0.424325002689794,-1.0428168799969,-0.0243229859742619,-0.815522019876745,1.06542835155954,-1.22460803393382,-0.313298686902957,0.369015215980554,0.847051302680045,-1.61884707008998,1.20214630201973,3.70670564308328,-0.464167863380054,0.210188707230429,0.29682602144027,0.294019811672027,-0.650496965096053
"66",-0.0739587078743609,-0.566763734905349,0.281678628431831,-0.682338738207857,-0.132084472600811,0.158180658839671,0.194109601845802,-0.0912149439398264,1.31821012711532,0.24471913882011,0.0545463709775411,0.0930736020905655,-0.14249652808048,-0.0295824995451337,0.400559641119003,-0.104792915193202,0.0739305857268466,0.458137105325272,0.23054301510252,0.943004147594841,1.36263227506574,-0.533911592510318,0.596785448516176,-0.0223999626182816,0.0970082403909164,-0.842006807460838,0.557648566948473
"67",0.00783140286491277,0.180066213825064,-1.8123737186815,-0.682338738207857,-0.464597333714025,0.528525301188699,0.404968869828074,-0.0163724431652035,0.886152388846964,0.706272119908368,1.327128254701,0.986580534395434,1.33395023423334,1.18495698242906,-1.02415385856022,0.946132039599102,0.809949988422543,0.0205923165247359,1.99199526532402,-0.266361330738509,0.306141349509247,0.584859663384663,-0.447598321952314,-0.70970250821266,-0.604766317379075,1.21509995769077,0.51384507714803
"68",-0.395930734807917,0.940221848682726,-0.520132079055224,0.863464338863555,0.180511139891964,-0.0745037117158462,-0.121361776627408,-0.370554532402104,0.846199581072588,0.369705419590804,0.139810202361059,-0.0646312749044975,0.45613604370683,0.538610893329774,0.0137328660600468,0.250487785022152,-0.390565701138774,0.448298086990352,0.58283346514682,0.601941581687356,1.23373713606213,-0.100037931614628,-0.247508218694419,0.558319661470436,-0.961611059755452,0.374414577067093,-0.540733399380417
