"","UC","PROVINCE","DISTRICT","TEHSIL","UC_C","Flood","Area","TOWN","U_R","PROVINCE_C","DISTRICT_C","TEHSIL_C","UC_NAME","Data_Sourc","Level","School","New_Name","Shape_Leng","Shape_Area","id","attr","fertility","elevation","poverty","distance_to_cities","Population","child_population","population_density"
"513","BHARUWAL","Punjab","Khanewal","Khanewal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.246566938906,0.00240781905557,"816",0.53440274162726,10.1725297118678,129.636363636364,0.53440274162726,4.57575757575758,25620.62704603,2776.584334,10640594.8514951
"514","BHASEEN","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.557361018204,0.0089499364043,"3171",0.478736102581024,26.9569642903993,215.891304347826,0.478736102581024,4.16666666666667,323864.798881416,30072.750128,36186268.1756951
"515","BHATTI BANGO","Punjab","Gujranwala","Gujranwala Saddar",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.146203007433,0.000992399191207,"1635",0.342079859513503,30.5720185499925,227.307692307692,0.342079859513503,3,30909.4940684058,3202.667458,31146230.6119096
"516","BHATTI KE","Punjab","Gujranwala","Wazirabad",0,"BHATTI KE",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.306933142832,0.00397743040057,"1547",0.382076491009105,14.8118259824555,223.418181818182,0.382076491009105,6.56363636363636,37210.34278824,3835.227993,9355372.44923443
"517","BHAUN","Punjab","Chakwal","Chakwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.337745068281,0.00598142344779,"1965",0.237615460294417,8.50792357325554,546.804597701149,0.237615460294417,18.5402298850575,32357.1461753243,2950.504323,5409606.33497358
"518","BHAUN MANZEB","Punjab","Okara","Depalpur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.365550013827,0.0061538493561,"776",0.648437738757242,20.9502626342335,178.258426966292,0.648437738757242,11.7727272727273,62351.2661392294,7077.517245,10132075.4752347
"519","BHAWANA","Punjab","Chiniot","Bhawana",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.246787564758,0.0039558848902,"1839",0.553527094044928,8.30254643650378,171.610169491525,0.553527094044928,20.6440677966102,25732.8785467344,2567.95165,6504961.40837744
"520","BHEDIAN KALA","Punjab","Kasur","Kasur",0,"BHEDIAN KALA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.236367892331,0.00307601562409,"622",0.525953223759478,30.6956091148909,201.454545454545,0.525953223759478,2.86363636363636,85899.8340595508,9925.592606,27925681.9721009
"521","BHEEN","Punjab","Chakwal","Chakwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.260268288383,0.00268805227809,"1966",0.265075745614799,6.18767155827703,532.052631578947,0.265075745614799,9.89189189189189,13092.8542764031,1193.87918,4870758.79554925
"522","BHEKHO","Punjab","Mandi Bahauddin","Phalia",0,"BHEKHO",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.455744406438,0.0089656169564,"1486",0.448119766490404,19.3943494987488,205.116279069767,0.448119766490404,23.2790697674419,45592.3883540658,4603.133073,5085248.29643991
"523","BHELA GHULAB","Punjab","Okara","Depalpur",0,"BHELA GHULAB",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.131792441346,0.00110324581781,"2710",0.691334023195155,10.3028439914479,182.066666666667,0.691334023195155,50.2352941176471,1742.84133985304,197.83062,1579739.81112629
"524","BHELA HATHAR","Punjab","Kasur","Kasur",0,"BHELA HATHAR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.234981671689,0.00374986542531,"2030",0.537152132735803,13.6154203506616,194.557692307692,0.537152132735803,14.3461538461538,25753.2502540191,2975.494656,6867779.86223069
"525","BHELI","Punjab","Bahawalpur","Khairpur Tamewali",600036,NA,0,NA,NA,6,603,60303,"Bheli","PCO","1",0,NA,0.536556672181,0.00721437959627,"4086",0.700535941691626,7.16295012065342,127.209523809524,0.700535941691626,18.7714285714286,36913.3493104805,4213.27937,5116635.30008395
"526","BHELOL PUR","Punjab","Okara","Depalpur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.182992211845,0.00119544780033,"778",0.705441219939126,10.7130272809197,170,0.705441219939126,16.5,7283.42526140646,826.726436,6092633.45450624
"527","BHENIAN","Punjab","Narowal","Narowal",0,"BHENIAN",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.96723783797,0.0282569587889,"689",0.53669568522831,16.0836372565977,230.32241813602,0.53669568522831,7.56756756756757,227619.274075506,26209.953972,8055335.17516825
"528","BHERA - 1","Punjab","Sargodha","Bhalwal",0,"BHERA - 1",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.155610528146,0.000977479875174,"2478",0.592780496392931,8.51424963133676,192.285714285714,0.592780496392931,6.64285714285714,8546.55664934808,867.793455,8743460.4705562
"529","BHERA - 2","Punjab","Sargodha","Bhalwal",0,"BHERA - 2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.141698362327,0.000889137828014,"2676",0.612607112297645,11.1019114347605,192.769230769231,0.612607112297645,5.15384615384615,7666.93885789918,778.479525,8622891.3182383
"530","BHERATH","Punjab","Sialkot","Sialkot",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.154095170454,0.00133710958431,"1014",0.386657986376021,19.2877927356296,248.722222222222,0.386657986376021,0.444444444444444,18972.5918538578,1853.984836,14189257.2430018
"531","BHEROWAL","Punjab","Mandi Bahauddin","Phalia",0,"BHEROWAL",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.215908700202,0.00241906071902,"1485",0.505578576615362,4.12772829041761,195.382352941176,0.505578576615362,53.4242424242424,1105.03541576489,111.678548,456803.505210302
"532","BHIKHI","Punjab","Mandi Bahauddin","Mandi Bahauddin",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.232118158222,0.003041934006,"1506",0.338557551073474,18.2538095102078,215.581395348837,0.338557551073474,3.44186046511628,50709.9611408685,5123.379072,16670302.8536604
"533","BHIKKHI","Punjab","Sheikhupura","Sheikhupura",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.427357501639,0.00938050560912,"2232",0.497245446279429,19.6029098908678,199.347826086957,0.497245446279429,3.57246376811594,167464.307536843,18454.436525,17852375.3958453
"534","BHIRI KALAN","Punjab","Gujranwala","Naushera Virkan",0,"BHIRI KALAN",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.179162822012,0.0015598430732,"1576",0.465547684742057,14.6927026401867,211.521739130435,0.465547684742057,8.08695652173913,19922.7446053035,2270.22811,12772274.9471408
"535","BHLANWALA KA","Punjab","Sheikhupura","Ferozewala",0,"BHLANWALA KA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.374577684171,0.00622066074888,"2325",0.36680282337798,32.0477073326539,210.366666666667,0.36680282337798,3.74444444444444,144305.3513125,16822.656312,23197752.9619311
"536","BHOA HASSAN","Punjab","Mandi Bahauddin","Phalia",0,"BHOA HASSAN",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.65120232975,0.0113890454393,"1484",0.491910056092522,8.91201095470411,200.29696969697,0.491910056092522,44.7212121212121,29622.5561024369,2985.897369,2600969.17343212
"537","BHOAY AISAL","Punjab","Kasur","Pattoki",0,"BHOAY AISAL",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.188602405037,0.00202960945555,"2000",0.560288486736161,13.525135414941,198.857142857143,0.560288486736161,10.1428571428571,14481.8813461798,1678.24343,7135304.43336223
"538","BHOBERA","Punjab","Hafizabad","Pindi Bhattian",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.29029253069,0.0038741652849,"1772",0.472281496775778,8.75869217671846,198.517857142857,0.472281496775778,14.5087719298246,21498.0636899684,2288.826678,5549082.73370771
"539","BHODRA KALAN","Punjab","Gujranwala","Naushera Virkan",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.211656820037,0.00235017277335,"1575",0.473769558198524,14.0640395108391,214.909090909091,0.473769558198524,8.75757575757576,12200.0679948781,1374.003129,5191136.64034489
"540","BHOMA BATH","Punjab","Gujranwala","Wazirabad",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.29128607655,0.00370774167893,"1546",0.567705254311915,13.0553136825562,216.611111111111,0.567705254311915,10.4814814814815,16095.7047058844,1658.9661,4341107.36391144
"541","BHOMAN SHAH","Punjab","Okara","Depalpur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.178308586147,0.00178228662982,"775",0.72457413982462,10.3448520942971,168,0.72457413982462,13.7037037037037,16623.0523079659,1885.532685,9326811.98963192
"542","BHONG","Punjab","Rahim Yar Khan","Sadiqabad",600674,NA,0,NA,NA,6,628,62804,"Bhong","PCO","2",0,NA,0.736703243678,0.0100790999141,"4087",0.812419074157189,18.6057947145568,78.5310344827586,0.812419074157189,23.2275862068966,58246.2944302641,7424.033351,5778918.24931524
"543","BHOPAL WALA","Punjab","Sialkot","Daska",0,"BHOPAL WALA",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.185404171945,0.00161974947576,"1079",0.32898301969875,3.68561040000482,232.545454545455,0.32898301969875,2.18181818181818,744.720333678648,74.321064,459775.011397499
"544","BHOTA WAHAN","Punjab","Rahim Yar Khan","Sadiqabad",600675,NA,0,NA,NA,6,628,62804,"Bhota Wahan","PCO","2",0,NA,0.397563657881,0.00380612754463,"4088",0.770112661378724,19.3766028439557,79.5,0.770112661378724,28.0357142857143,22759.4851067971,2875.398426,5979695.85620115
"545","BHUCHAL  KAL","Punjab","Chakwal","Chakwal",0,"BHUCHAL  KAL",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.806831613519,0.00903554104051,"1964",0.445207650688562,4.2024952173233,683.335877862595,0.445207650688562,39.6818181818182,13010.2294678627,1186.344991,1439894.90054138
"546","BHULLAIR","Punjab","Sheikhupura","Safdarabad",0,"BHULLAIR",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0609461891024,0.000130884885841,"2258",0.471401542425156,8.03720458348592,192.5,0.471401542425156,9,33.3343031454307,3.538472,254684.128967537
"547","BHUTA MOHABB","Punjab","Okara","Depalpur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.198247441208,0.00232595800141,"601",0.646033593901881,10.3355811559237,173.423076923077,0.646033593901881,12.5185185185185,9764.38032712534,1108.35873,4198003.7133973
"548","BHUTARWAL KA","Punjab","Kasur","Pattoki",0,"BHUTARWAL KA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.249123509604,0.00376350405906,"1999",0.504745715194278,12.6227284537421,198.888888888889,0.504745715194278,9,6023.91539533294,701.726949,1600613.49763431
"549","BHUTEJI","Punjab","Lodhran","Lodhran",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.184178218902,0.00158837626141,"515",0.720833607017994,10.307070856509,109.791666666667,0.720833607017994,14.1666666666667,21292.513474486,2704.841567,13405207.5643492
"550","BIBI PAK DAMAN","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0614419104353,0.000113514385902,"3256",0.148657947778702,397.508209228516,216,0.148657947778702,0,13652.8147518708,1267.680556,120273872.279569
"551","BIDHER","Punjab","Chakwal","Talagang",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.473655398996,0.00804635206252,"1924",0.421878610627126,3.91954912828363,484.694915254237,0.421878610627126,31.5169491525424,21636.5022264913,2184.357006,2688982.79100593
"552","BIGAL","Punjab","Chakwal","Chakwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.431023035006,0.0059627427282,"1968",0.293981811854728,5.29912411735719,431.804597701149,0.293981811854728,43.1279069767442,9336.60336506608,851.363357,1565823.61350421
"553","BIJJAR","Punjab","Khushab","Quaidabad",600284,NA,0,NA,NA,6,616,61603,"Bijjar","PCO","2",0,NA,0.583268744168,0.0112758100023,"4089",0.467445191631957,10.0936926769488,190.19018404908,0.467445191631957,27.9085365853659,51660.268830891,5309.237286,4581512.88646701
"554","BILAL GANJ","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0569157422887,0.000121091909494,"3263",0.134967759251595,576.333679199219,213,0.134967759251595,0,31233.5035662676,2951.340821,257932207.83107
"555","BILAL PARK","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0314350117064,4.44548800601e-05,"3279",0.164187535643578,549.892578125,211,0.164187535643578,0,6835.0215321929,639.761406,153751883.324225
"556","BILLI WALA","Punjab","Multan","Multan Saddar",600419,NA,0,NA,NA,6,622,62203,"Billi Wala","PCO",NA,0,NA,0.164248131144,0.000824648950625,"4090",0.619425954918067,10.9286894798279,119.413043478261,0.619425954918067,2.8125,31049.6053291591,3551.57823,37651906.6757154
"557","BIN WALA","Punjab","Bahawalpur","Ahmadpur East",600731,NA,0,NA,NA,6,603,60305,"Bin Wala","PCO","1",0,NA,0.672660305737,0.00613346522,"4856",0.852446051126116,11.7830841283907,100.818181818182,0.852446051126116,40.0112359550562,43131.2924780159,5239.710052,7032124.73388997
"558","BINDA SANDHILA","Punjab","Multan","Multan Saddar",600420,NA,0,NA,NA,6,622,62203,"Binda Sandhila","PCO","1",0,NA,0.295083811347,0.00329853432837,"4092",0.646226849120397,11.7327442359924,121.173076923077,0.646226849120397,6.63461538461539,20151.0831586551,2154.43757,6109102.15041265
"559","BINDA SURBANA","Punjab","Jhang","Shorkot",600237,NA,0,NA,NA,6,612,61203,"Binda Surbana","PCO","2",0,NA,0.4112197712,0.00586407162056,"4093",0.58002513828801,7.82540455986472,137.085365853659,0.58002513828801,49.7926829268293,36291.8397648223,4007.401476,6188846.60916821
"560","BINWALA","Punjab","Bahawalpur","Ahmadpur East",600732,NA,0,NA,NA,6,603,60305,"Binwala","PCO","1",0,NA,0.0807742122813,0.000319340325877,"4857",0.757578182220459,7.19642612934113,98.6666666666667,0.757578182220459,26.2,25.2043705759491,3.055407,78926.3632982483
"561","BOBAK MARALI","Punjab","Narowal","Narowal",0,"BOBAK MARALI",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.177923952246,0.00135130144306,"688",0.499303248524666,18.6251871585846,267.210526315789,0.499303248524666,4.7,29309.3789254907,3374.878908,21689741.4533356
"562","BOCH KHUSRO ABAD","Punjab","Multan","Multan Saddar",600421,NA,0,NA,NA,6,622,62203,"Boch Khusro Abad","PCO","1",0,NA,0.419307029238,0.00511903755477,"4094",0.664305850460723,8.74351973692576,123.986486486486,0.664305850460723,19.0945945945946,19711.2335936999,2263.70673,3850574.13289196
"563","BODH RAJBANA","Punjab","Jhang","Shorkot",600238,NA,0,NA,NA,6,612,61203,"Bodh Rajbana","PCO","2",0,NA,0.400440174803,0.00354235797542,"4095",0.523881876001171,10.5549482457778,139.461538461538,0.523881876001171,17.7647058823529,25739.2005969285,2842.162622,7266120.6957427
"564","BOGRAY","Punjab","Sialkot","Daska",0,"BOGRAY",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.206761641325,0.0023705599677,"1078",0.424861439636775,22.8319018970836,240.428571428571,0.424861439636775,7.65714285714286,71478.7926759126,7361.544702,30152703.85472
"565","BOKHARI AHMED KHAN","Punjab","Layyah","Layyah",600318,NA,0,NA,NA,6,618,61803,"Bokhari Ahmed Khan","PCO","1",0,NA,0.908955283269,0.0155106584821,"4096",0.783167073987935,4.97447149247624,140.45871559633,0.783167073987935,16.5022831050228,18253.565704367,2196.656911,1176840.15320384
"566","BOLA BAJWA","Punjab","Narowal","Narowal",0,"BOLA BAJWA",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.134676916158,0.000893102915334,"687",0.600358891487122,15.6223031044006,260.3,0.600358891487122,16.1,7311.78773618929,841.92839,8186948.68267768
"567","BONGA SALEH","Punjab","Okara","Depalpur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.278973607579,0.00383084489233,"774",0.790301981839267,10.3338703328913,171.254545454545,0.790301981839267,10.8363636363636,28645.1615088666,3251.52378,7477504.91444303
"568","BOOA","Punjab","Narowal","Shakargarh",0,"BOOA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.197499798022,0.00135219531846,"646",0.502478637193379,14.6847399302891,281.842105263158,0.502478637193379,15.2105263157895,7367.05692696972,828.8164,5448219.51858255
"569","BOOTE WALA","Punjab","Multan","Multan Saddar",600422,NA,0,NA,NA,6,622,62203,"Boote Wala","PCO",NA,0,NA,0.393996953099,0.00393779727565,"4097",0.660794866936547,13.2263665028981,120.964912280702,0.660794866936547,6.89285714285714,35280.7434064486,4077.059592,8959512.37119613
"570","BOSAN","Punjab","Multan","Multan Saddar",600423,NA,0,NA,NA,6,622,62203,"Bosan","PCO","1",0,NA,0.40443607915,0.00573329078156,"4098",0.743991481352456,11.4028082693679,126.341772151899,0.743991481352456,25.2784810126582,33867.2991278047,3902.713328,5907130.89884299
"571","BOSTAN COLONY","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0328599924794,4.18011584054e-05,"3186",0.195932239294052,408.793518066406,213,0.195932239294052,0,5104.70286076587,473.977907,122118693.727551
"572","BOTALA","Punjab","Khushab","Khushab",600251,NA,0,NA,NA,6,616,61601,"Botala","PCO","2",0,NA,0.66790768847,0.0166606968416,"4099",0.421935785968764,8.44855606604996,185.983193277311,0.421935785968764,13.8445378151261,113452.217681839,11659.729187,6809572.17819128
"573","BOTALA SHARA","Punjab","Gujranwala","Gujranwala Saddar",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.194216359709,0.00209627775428,"1633",0.423910555140726,33.483841468548,222.321428571429,0.423910555140726,3,57682.2934816493,5975.645445,27516531.7973148
"574","BOTAR","Punjab","Sheikhupura","Sheikhupura",0,"BOTAR",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.295335448877,0.00472069102042,"2231",0.380599496995702,20.5851639111837,205.102941176471,0.380599496995702,3.5,95622.8549246382,10649.01325,20256113.8848123
"575","BRAHAM WALI","Punjab","Muzaffargarh","Muzaffargarh",600538,NA,0,NA,NA,6,623,62304,"Braham Wali","PCO","1",0,NA,0.311090006962,0.00444857535366,"4100",0.71058213177012,13.8114885183481,110.328358208955,0.71058213177012,27.2388059701493,33923.4154980522,4296.460014,7625680.76320035
"576","BUCHA KALAN","Punjab","Sargodha","Bhalwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.26195668433,0.00235628093125,"2477",0.610757235218497,9.1391805302013,199.205882352941,0.610757235218497,19.5588235294118,15860.771225343,1609.546715,6731273.42966228
"577","BUCHEKE","Punjab","Sheikhupura","Nankana Sahib",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.22289911878,0.00237813959598,"2292",0.552385688704603,7.87794632230486,188.212121212121,0.552385688704603,16.1764705882353,20656.6630480553,2230.06918,8686059.92809391
"578","BUDDHA GORAY","Punjab","Sialkot","Daska",0,"BUDDHA GORAY",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.291052285312,0.00423932878236,"1077",0.407684701681137,19.044811075384,236.184615384615,0.407684701681137,15.3538461538462,52800.1662432752,5897.307397,12454841.0736574
"579","BUDH","Punjab","Muzaffargarh","Kot Addu",600498,NA,0,NA,NA,6,623,62303,"Budh","PCO","2",0,NA,0.274906758898,0.00362636009451,"4101",0.745936653306407,8.6529230602452,121.951612903226,0.745936653306407,7.14516129032258,40445.8456639386,5219.151032,11153289.9684094
"580","BUDH GHULAM","Punjab","Vehari","Vehari",0,"BUDH GHULAM",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.738803714204,0.0199402597259,"2496",0.693956632088948,8.57428072061804,137.231578947368,0.693956632088948,33.6468531468531,122941.505527069,13402.461119,6165491.68451317
"581","BUDHA GORIA","Punjab","Gujranwala","Naushera Virkan",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.136543795321,0.00120137678652,"1574",0.509831912377301,13.3571679327223,212.882352941176,0.509831912377301,10.2941176470588,5572.54413428889,635.06124,4638464.96520941
"582","BUDHIAL","Punjab","Chakwal","Talagang",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.804700278367,0.0164612716664,"1923",0.522046157542397,3.33631041971575,371.700421940928,0.522046157542397,51.9159663865546,17119.2435965876,1728.043528,1039970.90525701
"583","BUDHLA SANT","Punjab","Multan","Multan Saddar",600424,NA,0,NA,NA,6,622,62203,"Budhla Sant","PCO",NA,0,NA,0.310684226302,0.003051443194,"4103",0.723375896612803,10.7546881520471,126.666666666667,0.723375896612803,8.97777777777778,28735.3779196866,3320.674024,9416979.47259462
"584","BULANDPUR","Punjab","Vehari","Mailsi",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.444043781541,0.00749105272097,"2615",0.685959972300619,11.4834044667391,125.924528301887,0.685959972300619,21.2641509433962,57151.7694803364,6470.788354,7629337.50557504
"585","BULAQI WALI","Punjab","Rahim Yar Khan","Rahim Yar Khan",600644,NA,0,NA,NA,6,628,62803,"Bulaqi Wali","PCO",NA,0,NA,0.549778760577,0.00656427361757,"4104",0.725550395926249,10.6710025171439,82.875,0.725550395926249,28.5567010309278,31703.5975836237,3837.269234,4829719.0870846
"586","BUN BAJWA","Punjab","Sialkot","Pasrur",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.287609520583,0.0043169577758,"1041",0.400162118096505,18.467085330717,243.129032258065,0.400162118096505,4.70967741935484,59702.5853699723,6677.064311,13829782.0990173
"587","BUNGA AKBAR","Punjab","Bahawalnagar","Minchinabad",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.494078178876,0.0128146222404,"894",0.736452930503421,8.03994390933137,166.160427807487,0.736452930503421,38.4973544973545,73211.3675602507,8443.824775,5713111.64596339
"588","BURAJ ATTARI","Punjab","Sheikhupura","Ferozewala",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.327899351521,0.00573077592574,"2335",0.356049550480621,13.4705776558366,203.255813953488,0.356049550480621,8.05813953488372,51153.4326492458,5947.756861,8926091.91357286
"589","BURANA KHAS","Punjab","Vehari","Mailsi",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.231244218153,0.00286914418421,"2614",0.52095483598255,15.5937521166918,130.071428571429,0.52095483598255,5.14285714285714,32141.8685132754,3637.446528,11202597.8653023
"590","BURHAN","Punjab","Attock","Hassanabdal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.721759802339,0.0151403105703,"1872",0.358268031531626,8.85444026860324,400.545045045045,0.358268031531626,22.5225225225225,53999.6782489263,5196.539139,3566616.28559026
"591","BURHANPUR","Punjab","Lodhran","Kehror Pacca",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.352635606589,0.00624509742128,"534",0.75938787832055,11.2662770294625,122.075268817204,0.75938787832055,21.1290322580645,45881.1579281899,5221.297451,7346748.15029324
"592","BURJ JEWAY K","Punjab","Okara","Okara",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.289477575822,0.00265899735904,"738",0.458262345939875,14.0570158102573,174.820512820513,0.458262345939875,16.4,27188.7714486145,2793.666976,10225196.8608313
"593","BURREY WALA","Punjab","Rajanpur","Jampur",600697,NA,0,NA,NA,6,629,62902,"Burrey Wala","PCO","2",0,NA,0.907828154963,0.0154392466579,"4105",0.744366051127377,7.37371137261935,106.625570776256,0.744366051127377,31.351598173516,131181.000724188,18042.61034,8496593.36565267
"594","BUSAL","Punjab","Mandi Bahauddin","Malikwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.351781428672,0.0058016942,"1519",0.62111289302508,9.93155333541688,206.894117647059,0.62111289302508,27.3214285714286,37147.7145017052,3714.36351,6402908.05084233
"595","BUTALA JHAND","Punjab","Gujranwala","Gujranwala Saddar",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.226703115061,0.0029876423493,"1632",0.54096454169069,15.4475885435592,215.428571428571,0.54096454169069,7.92857142857143,28981.213335519,3302.294253,9700362.34166691
"596","BUTRANWALI","Punjab","Gujranwala","Gujranwala Saddar",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.217491756175,0.00232649488536,"1631",0.506156509263175,19.3394453593663,216.114285714286,0.506156509263175,4.05714285714286,33460.851211366,3617.113188,14382516.5582465
"597","CANTONMENT","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.452658074352,0.00936925358078,"3163",0.301482174059619,219.895700701961,214.202898550725,0.301482174059619,0,1048427.43371114,97347.77013,111900849.376292
"598","CHABA","Punjab","Sargodha","Bhalwal",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.436268456679,0.00713975162478,"2476",0.544424533557433,9.87276340711235,194.423076923077,0.544424533557433,6.04807692307692,49520.1043131907,5028.13287,6935830.1122578
"599","CHABRI","Punjab","Dera Ghazi Khan","Dera Ghazi Khan",600137,NA,0,NA,NA,6,607,60702,"Chabri","PCO","2",0,NA,0.145358733983,0.000886588363291,"4106",0.545461196303368,9.48460254012322,123.244897959184,0.545461196303368,17.14,17974.1103420108,2437.704794,20273343.3983852
"600","CHACHRAN SHARIF","Punjab","Rahim Yar Khan","Khanpur",600581,NA,0,NA,NA,6,628,62801,"Chachran Sharif","PCO","1",0,NA,0.6002080375,0.0128777529531,"4108",0.564668682917871,16.075164583747,88.6559139784946,0.564668682917871,35.7158469945355,31109.8701597313,3849.428828,2415784.04812016
"601","CHAH MIRAN","Punjab","Lahore","Lahore",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.054214438301,0.000121648867441,"3276",0.15321309119463,579.632843017578,215,0.15321309119463,0,23538.5386665945,2202.653095,193495748.556893
"602","CHAHIL KALAN","Punjab","Gujranwala","Gujranwala Saddar",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.220869453609,0.00245581957177,"1621",0.473789144413812,19.2014271327427,229.2,0.473789144413812,18.9714285714286,22057.853423355,2282.607546,8981870.52376048
"603","CHAINDPUR","Punjab","Sheikhupura","Nankana Sahib",0,"CHAINDPUR",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.200677275857,0.00177441792717,"2290",0.453337702613611,5.16464980840683,185.923076923077,0.453337702613611,7.19230769230769,1934.66239527883,210.37988,1090308.18819803
"604","CHAK 007/M.L.(HAFIZWALA)","Punjab","Mianwali","Piplan",600372,NA,0,NA,NA,6,621,62103,"Chak 007/m.l.(hafizwala)","PCO","2",0,NA,0.631289625441,0.00764508730526,"4109",0.567190099199978,5.54681113881802,194.816513761468,0.567190099199978,37.1376146788991,30025.3236126765,3369.743216,3927401.01110662
"605","CHAK 11/1-L","Punjab","Okara","Renala Khurd",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.302750461598,0.00469242382726,"709",0.539293226950309,11.930113130541,172.970588235294,0.539293226950309,12.6764705882353,34292.3313434366,3776.555021,7308020.88767428
