"","PROVINCE","DISTRICT","TEHSIL","UC","UC_C","Flood","Area","TOWN","U_R","PROVINCE_C","DISTRICT_C","TEHSIL_C","UC_NAME","Data_Sourc","Level","School","New_Name","Shape_Leng","Shape_Area","id","penta3_in_clinic","penta3_out_clinic"
"544","Punjab","Lodhran","Dunyapur","HOUSING SCHE",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.137238095365,0.00108389321863,"544",55,868
"545","Punjab","Lodhran","Dunyapur","MAQBOOL WAH",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.339879442608,0.0030676140553,"545",0,92
"546","Punjab","Lodhran","Dunyapur","386 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.296566116422,0.00331467244085,"546",157,470
"547","Punjab","Lodhran","Dunyapur","355 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.175254916822,0.00174777344702,"547",0,218
"548","Punjab","Lodhran","Dunyapur","37 M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.294809096633,0.00388358243438,"548",0,96
"549","Punjab","Lodhran","Dunyapur","360 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.210354672395,0.0022891360811,"549",126,87
"550","Punjab","Lodhran","Dunyapur","357 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.331231359514,0.00463892727726,"550",36,768
"551","Punjab","Lodhran","Dunyapur","384 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.406338048635,0.00904956096649,"551",113,707
"552","Punjab","Lodhran","Dunyapur","353 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.240709931915,0.00196109395613,"552",0,197
"553","Punjab","Lodhran","Dunyapur","ZAFARABAD",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.328217428888,0.00508485435167,"553",45,501
"554","Punjab","Lodhran","Dunyapur","CHAK NO.231/",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.326758294219,0.00432975378208,"554",0,457
"555","Punjab","Lodhran","Dunyapur","SIRAJ WAL(CH",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.256924531129,0.00299152135697,"555",130,286
"556","Punjab","Lodhran","Dunyapur","237 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.330500350421,0.00451631711417,"556",112,322
"557","Punjab","Lodhran","Dunyapur","11 M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.253652609876,0.00347782081376,"557",0,151
"558","Punjab","Toba Tek Singh","Kamalia","CHAK NO. 760",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.22566114234,0.00301805337882,"558",0,78
"559","Punjab","Toba Tek Singh","Kamalia","CHAK NO. 681",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.231669112347,0.00277589883992,"559",0,694
"560","Punjab","Sialkot","Sialkot","WATER WORKS",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.121799139049,0.00059714797368,"560",0,32
"561","Punjab","Sialkot","Sialkot","PURA HEERAN",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.106387512562,0.000402769951977,"561",0,57
"562","Punjab","Sialkot","Sialkot","SHOHABPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0936355011643,0.000460359408327,"562",0,73
"563","Punjab","Sialkot","Sialkot","NAIKAPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.11619375027,0.000556570667541,"563",0,62
"564","Punjab","Sialkot","Sialkot","AHMADPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.11154273719,0.000483744233065,"564",0,60
"565","Punjab","Sialkot","Sialkot","MUZAFFERPUR",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0934684523297,0.000436042992802,"565",0,42
"566","Punjab","Sialkot","Sialkot","MUHAMMAD PUR",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0948937516845,0.000385717828972,"566",78,2256
"567","Punjab","Sialkot","Sialkot","MOH. SHAH SY",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.108153268629,0.000507066999622,"567",47,5
"568","Punjab","Sialkot","Sialkot","MODEL TOWN",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0987329466479,0.000480663911386,"568",0,1348
"569","Punjab","Sialkot","Sialkot","MIANAPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0923154265977,0.000416214466085,"569",0,70
"570","Punjab","Sialkot","Sialkot","IMAM SAHIB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0898632194909,0.000393801209492,"570",0,59
"571","Punjab","Sialkot","Sialkot","KARIMPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0950655854497,0.000399371554461,"571",33,20
"572","Punjab","Sialkot","Sialkot","KOTLI BEHRAM",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.10307311173,0.000481968540312,"572",0,22
"573","Punjab","Sialkot","Sialkot","HAJIPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0932481618719,0.000436151846206,"573",0,16
"574","Punjab","Sialkot","Sialkot","HABIBPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.101823038786,0.000515241671261,"574",29,848
"575","Punjab","Sheikhupura","Ferozewala","CHAK NO.44",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.090733627585,0.000388404453864,"575",0,13
"576","Punjab","Sargodha","Sargodha","LUDEWALA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.26746598432,0.00435432561575,"576",73,160
"577","Punjab","Sargodha","Sargodha","CHAUKERA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.237156137977,0.00233302467636,"577",0,160
"578","Punjab","Okara","Renala Khurd","RENALA-2",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.211721363112,0.00171070756349,"578",0,25
"579","Punjab","Okara","Renala Khurd","RENALA-1",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.247899273677,0.0028381410054,"579",26,214
"580","Punjab","Okara","Okara","OKARA -12- G",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0868447590939,0.000305180040751,"580",0,0
"581","Punjab","Okara","Okara","OKARA -11",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0948461576956,0.000390263918861,"581",0,5
"582","Punjab","Okara","Okara","OKARA -10",0,"OKARA -10",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.109083069319,0.000697852259426,"582",0,9
"583","Punjab","Okara","Okara","OKARA -7",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.117116132778,0.000756789005895,"583",0,1
"584","Punjab","Okara","Okara","OKARA -9",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.104053736318,0.000483561262095,"584",0,4
"585","Punjab","Okara","Okara","OKARA -8",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.112350978406,0.000619318576319,"585",0,0
"586","Punjab","Okara","Okara","OKARA -5",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.090749212562,0.000502629895022,"586",0,12
"587","Punjab","Okara","Okara","OKARA -4",0,"OKARA -4",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.102826742984,0.000519888922637,"587",0,7
"588","Punjab","Okara","Okara","OKARA -6",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.103848371083,0.000620008684923,"588",0,4
"589","Punjab","Okara","Okara","OKARA -3",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0992986093764,0.000491018569722,"589",0,3
"590","Punjab","Okara","Okara","OKARA -2",0,"OKARA -2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.11807949908,0.00075755231879,"590",0,23
"591","Punjab","Okara","Okara","OKARA -1",0,"OKARA -1",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.104106925305,0.000669762035466,"591",0,1
"592","Punjab","Okara","Depalpur","RUKAN PURA",0,"RUKAN PURA",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.327859994606,0.00585867721601,"592",27,141
"593","Punjab","Okara","Depalpur","MEHAR SHAH K",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.202866579355,0.00231895122814,"593",287,724
"594","Punjab","Okara","Depalpur","MANDI AHMADA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.188000139011,0.00210799803629,"594",0,19
"595","Punjab","Okara","Depalpur","HUJRA SHAH M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.109979463815,0.000678569107053,"595",0,48
"596","Punjab","Okara","Depalpur","HUJRA SHAH M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.117109202262,0.00083327432813,"596",0,48
"597","Punjab","Okara","Depalpur","HAVELI LAKHA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.184761675542,0.00160618855299,"597",23,507
"598","Punjab","Okara","Depalpur","HAVELI LAKHA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.185258205534,0.00153335203385,"598",23,507
"599","Punjab","Okara","Depalpur","DEPALPUR-3",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.193530990933,0.00176737734945,"599",0,23
"600","Punjab","Okara","Depalpur","DEPALPUR-2",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.171279242665,0.00157381956979,"600",62,42
"601","Punjab","Okara","Depalpur","BHUTA MOHABB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.198247441208,0.00232595800141,"601",0,22
"602","Punjab","Okara","Depalpur","BASIRPUR-2",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.256523151285,0.00278525616056,"602",0,27
"603","Punjab","Kasur","Pattoki","PHOOL NAGAR",0,"PHOOL NAGAR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.167430418892,0.00123342681099,"603",0,825
"604","Punjab","Kasur","Pattoki","PHOOL NAGAR",0,"PHOOL NAGAR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.110651033302,0.000550454242898,"604",0,825
"605","Punjab","Kasur","Pattoki","PATTOKI NO 3",0,"PATTOKI NO 3",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.203410014933,0.00107339523134,"605",129,22
"606","Punjab","Kasur","Pattoki","PATTOKI NO 2",0,"PATTOKI NO 2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.115796612172,0.000703866631361,"606",0,2
"607","Punjab","Kasur","Pattoki","PATTOKI NO 1",0,"PATTOKI NO 1",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.143161678563,0.000996964035303,"607",0,87
"608","Punjab","Kasur","Kasur","RAJA JANG",0,"RAJA JANG",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.165646976019,0.00184779050197,"608",29,16
"609","Punjab","Kasur","Kasur","ORARA",0,"ORARA",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.241136788582,0.0030092677708,"609",36,167
"610","Punjab","Kasur","Kasur","MUSTAFABAD N",0,"MUSTAFABAD N",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.141052783684,0.00121786394739,"610",0,1052
"611","Punjab","Kasur","Kasur","KOT RADHA KI",0,"KOT RADHA KI",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.214333710207,0.003002696339,"611",55,266
"612","Punjab","Kasur","Kasur","KASUR-11",0,"KASUR-11",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0947600753067,0.000550189655611,"612",0,47
"613","Punjab","Kasur","Kasur","KASUR-10",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.084454279266,0.000384884033089,"613",0,47
"614","Punjab","Kasur","Kasur","KASUR-9",0,"KASUR-9",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.103109723148,0.000600001672908,"614",0,64
"615","Punjab","Kasur","Kasur","KASUR-8",0,"KASUR-8",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.107088420948,0.000707699800419,"615",0,47
"616","Punjab","Kasur","Kasur","KASUR-7",0,"KASUR-7",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.112056412298,0.000689207760682,"616",0,46
"617","Punjab","Kasur","Kasur","KASUR-6",0,"KASUR-6",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0934188172589,0.000498113585041,"617",0,0
"618","Punjab","Kasur","Kasur","KASUR-5",0,"KASUR-5",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.108806104131,0.000526246439529,"618",0,61
"619","Punjab","Kasur","Kasur","KASUR-4",0,"KASUR-4",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0981943187155,0.000446361885257,"619",23,40
"620","Punjab","Kasur","Kasur","KASUR-3",0,"KASUR-3",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.105071601479,0.00064789621055,"620",0,22
"621","Punjab","Kasur","Kasur","KASUR-2",0,"KASUR-2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.14506055632,0.00100308544025,"621",0,194
"622","Punjab","Kasur","Kasur","BHEDIAN KALA",0,"BHEDIAN KALA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.236367892331,0.00307601562409,"622",413,656
"623","Punjab","Kasur","Kasur","BAZIDPUR",0,"BAZIDPUR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.231402325277,0.00284929674207,"623",44,220
"624","Punjab","Kasur","Chunian","TALWANDI",0,"TALWANDI",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.198721036509,0.00208298070789,"624",47,45
"625","Punjab","Kasur","Chunian","CHUNIAN NO 2",0,"CHUNIAN NO 2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.185214206717,0.00147114450231,"625",0,125
"626","Punjab","Kasur","Chunian","DHUTTAY",0,"DHUTTAY",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.207783576813,0.00179674309032,"626",17,72
"627","Punjab","Jhelum","Jhelum","DINA-1",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.235214842715,0.00296296859928,"627",116,277
"628","Punjab","Gujrat","Kharian","SEHNA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.18324238051,0.00214729611464,"628",77,388
"629","Punjab","Gujrat","Gujrat","HAJIWALA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.214042060995,0.00245519023165,"629",0,102
"630","Punjab","Bahawalnagar","Fortabbas","CHAK NO.319/",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.442231950901,0.00621351732726,"630",0,103
"631","Punjab","Vehari","Burewala","499/EB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.516397108291,0.00651120628731,"631",194,645
"632","Punjab","Sheikhupura","Safdarabad","LANGOWAL",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.237390575927,0.00165535257014,"632",102,1630
"633","Punjab","Okara","Depalpur","HUJRA SHAH M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.124764766721,0.000712538027417,"633",0,48
"634","Punjab","Narowal","Shakargarh","DARMAN",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0296815709958,3.46290919305e-05,"634",0,0
"635","Punjab","Narowal","Shakargarh","RAMBRI",0,"RAMBRI",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.111023306247,0.000665411926501,"635",0,56
"636","Punjab","Narowal","Shakargarh","DARA PUR",0,"DARA PUR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.353372103905,0.00382871406567,"636",190,932
"637","Punjab","Narowal","Shakargarh","DUDHU CHAK",0,"DUDHU CHAK",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.217960382316,0.00124883040345,"637",0,75
"638","Punjab","Narowal","Shakargarh","TOLA",0,"TOLA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.131696354235,0.000414157197681,"638",0,2
"639","Punjab","Narowal","Shakargarh","RIBA KALAN",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0939510418014,0.000257607430994,"639",0,0
"640","Punjab","Narowal","Shakargarh","PHULWARI",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.153168827368,0.000357599876367,"640",0,4
"641","Punjab","Narowal","Shakargarh","PHAGWARI MUS",0,"PHAGWARI MUS",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0161410477491,4.20369307555e-06,"641",0,0
