"","PROVINCE","DISTRICT","TEHSIL","UC","UC_C","Flood","Area","TOWN","U_R","PROVINCE_C","DISTRICT_C","TEHSIL_C","UC_NAME","Data_Sourc","Level","School","New_Name","Shape_Leng","Shape_Area","id","penta3_in_clinic","penta3_out_clinic"
"522","Punjab","Lodhran","Kehror Pacca","NAUQABIL WAH",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.291895135819,0.00284354827077,"522",4,104
"523","Punjab","Lodhran","Kehror Pacca","NASSER-UD-DI",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.380599477081,0.00613166410258,"523",0,236
"524","Punjab","Lodhran","Kehror Pacca","MASSA KOTHA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.356098862929,0.00523601131322,"524",0,276
"525","Punjab","Lodhran","Kehror Pacca","BAKSHI WALA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.150755645163,0.00143605332377,"525",6,46
"526","Punjab","Lodhran","Kehror Pacca","RAPPAR",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.17758316462,0.00191618752547,"526",0,60
"527","Punjab","Lodhran","Kehror Pacca","PATWARIAN WA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.231978826046,0.00254009189757,"527",0,84
"528","Punjab","Lodhran","Kehror Pacca","JAMRANI WAH",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.242969091826,0.00257279925566,"528",0,94
"529","Punjab","Lodhran","Kehror Pacca","GAHI",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.328562064106,0.00439848506646,"529",6,44
"530","Punjab","Lodhran","Kehror Pacca","FARIDABAD",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.213557468197,0.00197861745464,"530",59,725
"531","Punjab","Lodhran","Kehror Pacca","DAKHNA GHARO",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.239844821755,0.00239510724118,"531",0,30
"532","Punjab","Lodhran","Kehror Pacca","CHOKI MASTI",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.336589815631,0.004651370262,"532",3,84
"533","Punjab","Lodhran","Kehror Pacca","CHELEY WAHN",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.580637321517,0.00998071461845,"533",3,362
"534","Punjab","Lodhran","Kehror Pacca","BURHANPUR",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.352635606589,0.00624509742128,"534",3,44
"535","Punjab","Lodhran","Kehror Pacca","BAHAWAL GARH",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.271768261137,0.00441030098253,"535",1,269
"536","Punjab","Lodhran","Kehror Pacca","AMIRPUR SADA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.307501207301,0.00368043232863,"536",4,251
"537","Punjab","Lodhran","Kehror Pacca","ALI PUR KANJ",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.268459740501,0.00367912543802,"537",1,104
"538","Punjab","Lodhran","Dunyapur","LADDHA BOHAR",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.182484095967,0.0017526138678,"538",10,47
"539","Punjab","Lodhran","Dunyapur","QUTAB PUR",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.230402477652,0.00193315406804,"539",6,30
"540","Punjab","Lodhran","Dunyapur","MAKHDUM ALI",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.379643334499,0.00399555457957,"540",48,193
"541","Punjab","Lodhran","Dunyapur","JHANDIE WAH",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.283516645946,0.00392176748528,"541",0,41
"542","Punjab","Lodhran","Dunyapur","SULTAN AYUB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.2260025787,0.0025506199421,"542",24,275
"543","Punjab","Lodhran","Dunyapur","EIDGAH WALI",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.139864021269,0.00119393200891,"543",5,47
"544","Punjab","Lodhran","Dunyapur","HOUSING SCHE",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.137238095365,0.00108389321863,"544",21,252
"545","Punjab","Lodhran","Dunyapur","MAQBOOL WAH",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.339879442608,0.0030676140553,"545",0,58
"546","Punjab","Lodhran","Dunyapur","386 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.296566116422,0.00331467244085,"546",4,195
"547","Punjab","Lodhran","Dunyapur","355 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.175254916822,0.00174777344702,"547",0,87
"548","Punjab","Lodhran","Dunyapur","37 M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.294809096633,0.00388358243438,"548",0,26
"549","Punjab","Lodhran","Dunyapur","360 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.210354672395,0.0022891360811,"549",2,56
"550","Punjab","Lodhran","Dunyapur","357 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.331231359514,0.00463892727726,"550",0,265
"551","Punjab","Lodhran","Dunyapur","384 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.406338048635,0.00904956096649,"551",11,159
"552","Punjab","Lodhran","Dunyapur","353 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.240709931915,0.00196109395613,"552",0,107
"553","Punjab","Lodhran","Dunyapur","ZAFARABAD",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.328217428888,0.00508485435167,"553",6,160
"554","Punjab","Lodhran","Dunyapur","CHAK NO.231/",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.326758294219,0.00432975378208,"554",0,152
"555","Punjab","Lodhran","Dunyapur","SIRAJ WAL(CH",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.256924531129,0.00299152135697,"555",13,93
"556","Punjab","Lodhran","Dunyapur","237 WB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.330500350421,0.00451631711417,"556",15,118
"557","Punjab","Lodhran","Dunyapur","11 M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.253652609876,0.00347782081376,"557",0,39
"558","Punjab","Toba Tek Singh","Kamalia","CHAK NO. 760",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.22566114234,0.00301805337882,"558",0,32
"559","Punjab","Toba Tek Singh","Kamalia","CHAK NO. 681",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.231669112347,0.00277589883992,"559",0,203
"560","Punjab","Sialkot","Sialkot","WATER WORKS",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.121799139049,0.00059714797368,"560",0,31
"561","Punjab","Sialkot","Sialkot","PURA HEERAN",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.106387512562,0.000402769951977,"561",0,44
"562","Punjab","Sialkot","Sialkot","SHOHABPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0936355011643,0.000460359408327,"562",0,49
"563","Punjab","Sialkot","Sialkot","NAIKAPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.11619375027,0.000556570667541,"563",0,42
"564","Punjab","Sialkot","Sialkot","AHMADPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.11154273719,0.000483744233065,"564",0,59
"565","Punjab","Sialkot","Sialkot","MUZAFFERPUR",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0934684523297,0.000436042992802,"565",0,13
"566","Punjab","Sialkot","Sialkot","MUHAMMAD PUR",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0948937516845,0.000385717828972,"566",6,969
"567","Punjab","Sialkot","Sialkot","MOH. SHAH SY",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.108153268629,0.000507066999622,"567",16,22
"568","Punjab","Sialkot","Sialkot","MODEL TOWN",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0987329466479,0.000480663911386,"568",0,1236
"569","Punjab","Sialkot","Sialkot","MIANAPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0923154265977,0.000416214466085,"569",0,27
"570","Punjab","Sialkot","Sialkot","IMAM SAHIB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0898632194909,0.000393801209492,"570",0,28
"571","Punjab","Sialkot","Sialkot","KARIMPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0950655854497,0.000399371554461,"571",11,11
"572","Punjab","Sialkot","Sialkot","KOTLI BEHRAM",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.10307311173,0.000481968540312,"572",0,27
"573","Punjab","Sialkot","Sialkot","HAJIPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0932481618719,0.000436151846206,"573",0,47
"574","Punjab","Sialkot","Sialkot","HABIBPURA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.101823038786,0.000515241671261,"574",4,350
"575","Punjab","Sheikhupura","Ferozewala","CHAK NO.44",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.090733627585,0.000388404453864,"575",0,4
"576","Punjab","Sargodha","Sargodha","LUDEWALA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.26746598432,0.00435432561575,"576",5,27
"577","Punjab","Sargodha","Sargodha","CHAUKERA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.237156137977,0.00233302467636,"577",0,47
"578","Punjab","Okara","Renala Khurd","RENALA-2",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.211721363112,0.00171070756349,"578",0,10
"579","Punjab","Okara","Renala Khurd","RENALA-1",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.247899273677,0.0028381410054,"579",11,91
"580","Punjab","Okara","Okara","OKARA -12- G",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0868447590939,0.000305180040751,"580",0,2
"581","Punjab","Okara","Okara","OKARA -11",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.0948461576956,0.000390263918861,"581",0,9
"582","Punjab","Okara","Okara","OKARA -10",0,"OKARA -10",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.109083069319,0.000697852259426,"582",0,21
"583","Punjab","Okara","Okara","OKARA -7",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.117116132778,0.000756789005895,"583",0,8
"584","Punjab","Okara","Okara","OKARA -9",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.104053736318,0.000483561262095,"584",0,10
"585","Punjab","Okara","Okara","OKARA -8",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.112350978406,0.000619318576319,"585",0,2
"586","Punjab","Okara","Okara","OKARA -5",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.090749212562,0.000502629895022,"586",0,6
"587","Punjab","Okara","Okara","OKARA -4",0,"OKARA -4",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.102826742984,0.000519888922637,"587",0,12
"588","Punjab","Okara","Okara","OKARA -6",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.103848371083,0.000620008684923,"588",0,1
"589","Punjab","Okara","Okara","OKARA -3",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0992986093764,0.000491018569722,"589",0,9
"590","Punjab","Okara","Okara","OKARA -2",0,"OKARA -2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.11807949908,0.00075755231879,"590",0,7
"591","Punjab","Okara","Okara","OKARA -1",0,"OKARA -1",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.104106925305,0.000669762035466,"591",0,0
"592","Punjab","Okara","Depalpur","RUKAN PURA",0,"RUKAN PURA",0,NA,NA,6,0,0,NA,"Alhasan","1",0,NA,0.327859994606,0.00585867721601,"592",2,77
"593","Punjab","Okara","Depalpur","MEHAR SHAH K",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.202866579355,0.00231895122814,"593",5,541
"594","Punjab","Okara","Depalpur","MANDI AHMADA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.188000139011,0.00210799803629,"594",0,50
"595","Punjab","Okara","Depalpur","HUJRA SHAH M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.109979463815,0.000678569107053,"595",0,96
"596","Punjab","Okara","Depalpur","HUJRA SHAH M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.117109202262,0.00083327432813,"596",0,96
"597","Punjab","Okara","Depalpur","HAVELI LAKHA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.184761675542,0.00160618855299,"597",0,363
"598","Punjab","Okara","Depalpur","HAVELI LAKHA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.185258205534,0.00153335203385,"598",0,363
"599","Punjab","Okara","Depalpur","DEPALPUR-3",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.193530990933,0.00176737734945,"599",0,44
"600","Punjab","Okara","Depalpur","DEPALPUR-2",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.171279242665,0.00157381956979,"600",17,32
"601","Punjab","Okara","Depalpur","BHUTA MOHABB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.198247441208,0.00232595800141,"601",0,55
"602","Punjab","Okara","Depalpur","BASIRPUR-2",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.256523151285,0.00278525616056,"602",0,68
"603","Punjab","Kasur","Pattoki","PHOOL NAGAR",0,"PHOOL NAGAR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.167430418892,0.00123342681099,"603",0,117
"604","Punjab","Kasur","Pattoki","PHOOL NAGAR",0,"PHOOL NAGAR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.110651033302,0.000550454242898,"604",0,117
