,PROVINCE,DISTRICT,TEHSIL,UC,UC_C,Flood,Area,TOWN,U_R,PROVINCE_C,DISTRICT_C,TEHSIL_C,UC_NAME,Data_Sourc,Level,School,New_Name,Shape_Leng,Shape_Area,id,penta3_in_clinic,penta3_out_clinic
950,Punjab,Bahawalnagar,Chishtian,CHAK NO. 28/,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.327960971,0.00461024,950,0,424
951,Punjab,Bahawalnagar,Chishtian,CHAK NO. 201,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.431822655,0.006258613,951,481,3168
952,Punjab,Bahawalnagar,Chishtian,CHAK NO. 177,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.46420016,0.008516657,952,38,528
953,Punjab,Bahawalnagar,Chishtian,CHAK NO. 173,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.408428865,0.009012793,953,157,1062
954,Punjab,Bahawalnagar,Chishtian,CHAK NO. 169,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.434691153,0.007089787,954,34,590
955,Punjab,Bahawalnagar,Chishtian,CHAK NO. 128,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.3382163,0.004158898,955,37,3768
956,Punjab,Bahawalnagar,Chishtian,CHAK NO. 118,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.302611427,0.004607709,956,20,544
957,Punjab,Bahawalnagar,Chishtian,OLD CHISHTIA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.289233905,0.003599489,957,10,320
958,Punjab,Bahawalnagar,Bahawalnagar,TAKHT MEHAL,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.418693691,0.006456497,958,8,948
959,Punjab,Bahawalnagar,Bahawalnagar,SONDAH,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.28826969,0.004458273,959,48,609
960,Punjab,Bahawalnagar,Bahawalnagar,SANTAYKA WAL,0,SANTAYKA WAL,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.249660631,0.003326089,960,0,105
961,Punjab,Bahawalnagar,Bahawalnagar,ROOJHANA WAL,0,ROOJHANA WAL,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.314562228,0.004057018,961,0,461
962,Punjab,Bahawalnagar,Bahawalnagar,RAB NAWAZ PU,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.256094845,0.003593446,962,0,421
963,Punjab,Bahawalnagar,Bahawalnagar,NAATH WALA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.310091205,0.00504891,963,58,676
964,Punjab,Bahawalnagar,Bahawalnagar,MUHAMMAD PUR,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.445555308,0.010026151,964,102,6276
965,Punjab,Bahawalnagar,Bahawalnagar,MOOSI BHOTA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.299624478,0.00533843,965,83,379
966,Punjab,Bahawalnagar,Bahawalnagar,QASIM KA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.561216832,0.011850118,966,153,835
967,Punjab,Bahawalnagar,Bahawalnagar,MALIKPURA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.337504627,0.005399933,967,147,590
968,Punjab,Bahawalnagar,Bahawalnagar,TOBA QUALLAN,0,TOBA QUALLAN,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.210906606,0.002832622,968,0,313
969,Punjab,Bahawalnagar,Bahawalnagar,NAZAM PURA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.251486624,0.003639982,969,0,316
970,Punjab,Bahawalnagar,Bahawalnagar,KISHAN GARH,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.423408515,0.007724957,970,135,1102
971,Punjab,Bahawalnagar,Bahawalnagar,KHATAAN,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.293151547,0.004630391,971,14,186
972,Punjab,Bahawalnagar,Bahawalnagar,KHATRANWALA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.305056656,0.004265767,972,21,281
973,Punjab,Bahawalnagar,Bahawalnagar,KAURIAN WALI,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.377182642,0.005752233,973,29,298
974,Punjab,Bahawalnagar,Bahawalnagar,KALIA SHAH,0,KALIA SHAH,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.210432379,0.002370615,974,0,144
975,Punjab,Bahawalnagar,Bahawalnagar,NOOR SAR,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.568270913,0.011979034,975,78,327
976,Punjab,Bahawalnagar,Bahawalnagar,JAND WALA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.280329398,0.004074109,976,0,436
977,Punjab,Bahawalnagar,Bahawalnagar,ISLAMPURA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.521471934,0.00780103,977,22,518
978,Punjab,Bahawalnagar,Bahawalnagar,DONGA BONGA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.455498661,0.007936823,978,108,712
979,Punjab,Bahawalnagar,Bahawalnagar,MUSLIM COLON,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.421928755,0.008796961,979,315,4284
980,Punjab,Bahawalnagar,Bahawalnagar,BARA SAJWAR,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.272729709,0.004355999,980,25,245
981,Punjab,Bahawalnagar,Bahawalnagar,SWAI WALA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.183534055,0.001482767,981,19,133
982,Punjab,Bahawalnagar,Bahawalnagar,JINNAH COLON,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.118560335,0.000661302,982,0,78
983,Punjab,Bahawalnagar,Bahawalnagar,KHADAM ABAD,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.117331055,0.000779072,983,0,153
984,Punjab,Bahawalnagar,Bahawalnagar,FAISAL COLON,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.109223769,0.0007532,984,0,174
985,Punjab,Bahawalnagar,Bahawalnagar,DUNGA AKKUKA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.134628801,0.00094783,985,0,146
986,Punjab,Bahawalnagar,Bahawalnagar,AMEER KOT,0,AMEER KOT,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.32087538,0.005109568,986,55,907
987,Punjab,Sialkot,Sialkot,UGGOKI,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.186355232,0.001650544,987,234,90
988,Punjab,Sialkot,Sialkot,TALWARA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.164507005,0.001823092,988,729,808
989,Punjab,Sialkot,Sialkot,SYEDAN WALI,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.175130261,0.001820051,989,0,412
990,Punjab,Sialkot,Sialkot,SHEEHNI (SHA,0,SHEEHNI (SHA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.260906872,0.002883153,990,0,122
991,Punjab,Sialkot,Sialkot,RORAS,0,RORAS,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.232510188,0.002259661,991,0,343
992,Punjab,Sialkot,Sialkot,RASOOLPUR,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.229715975,0.001303854,992,13,263
993,Punjab,Sialkot,Sialkot,PINDI KHOKHA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.214673457,0.001990388,993,0,0
994,Punjab,Sialkot,Sialkot,PINDI ARAYAN,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.163247838,0.001543443,994,411,1149
995,Punjab,Sialkot,Sialkot,PELORA KALAN,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.299924404,0.003735859,995,314,574
996,Punjab,Sialkot,Sialkot,PARAG PUR,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.215201042,0.002844983,996,674,2946
997,Punjab,Sialkot,Sialkot,MOOLGARH,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.264319429,0.003016955,997,606,165
998,Punjab,Sialkot,Sialkot,MOMMAN KALAN,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.18273085,0.001627912,998,1,524
999,Punjab,Sialkot,Sialkot,MIANI,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.211028754,0.002220088,999,575,15108
1000,Punjab,Sialkot,Sialkot,LANGRIALI,0,LANGRIALI,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.239104846,0.001286187,1000,0,222
1001,Punjab,Sialkot,Sialkot,KULLOOWAL,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.344440541,0.005826079,1001,297,1753
1002,Punjab,Sialkot,Sialkot,KOTLI LOHARA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.273888767,0.004496843,1002,85,520
1003,Punjab,Sialkot,Sialkot,KHAROTA SAYY,0,KHAROTA SAYY,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.344359612,0.00475405,1003,0,184
1004,Punjab,Sialkot,Sialkot,KAMMANWALA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.248271351,0.003221479,1004,0,185
1005,Punjab,Sialkot,Sialkot,JAURIAN KALA,0,JAURIAN KALA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.172579658,0.001462834,1005,0,42
1006,Punjab,Sialkot,Sialkot,HUNDAL,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.256131301,0.003897603,1006,344,6958
1007,Punjab,Sialkot,Sialkot,CHAPRAR,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.203603385,0.001779328,1007,0,64
1008,Punjab,Sialkot,Sialkot,GODHPUR,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.19491266,0.002448731,1008,140,1356
1009,Punjab,Sialkot,Sialkot,GARHI,0,GARHI,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.25866833,0.004049115,1009,210,4597
1010,Punjab,Sialkot,Sialkot,DOBURJI ARAY,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.212948035,0.002185059,1010,0,4020
1011,Punjab,Sialkot,Sialkot,DALUWALI,0,DALUWALI,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.251803597,0.002952554,1011,0,183
1012,Punjab,Sialkot,Sialkot,CHARIND,0,CHARIND,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.229375063,0.002887032,1012,463,947
1013,Punjab,Sialkot,Sialkot,GONDAL,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.271695855,0.001909001,1013,51,2710
1014,Punjab,Sialkot,Sialkot,BHERATH,0,NA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.15409517,0.00133711,1014,0,287
1015,Punjab,Sialkot,Sialkot,BHAGOWAL AWA,0,BHAGOWAL AWA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.23472226,0.00342175,1015,0,385
1016,Punjab,Sialkot,Sialkot,BAONKAN,0,BAONKAN,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.33477779,0.005221954,1016,649,4322
1017,Punjab,Sialkot,Sialkot,BAONKAN,0,BAONKAN,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.229554707,0.002514264,1017,649,4322
1018,Punjab,Sialkot,Sialkot,BALLAN WALA,0,BALLAN WALA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.194276678,0.002095879,1018,0,480
1019,Punjab,Sialkot,Sialkot,ADALAT GARHA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.167697801,0.001689795,1019,13,293
1020,Punjab,Sialkot,Sialkot,GURHI,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.09049682,0.000358045,1020,0,57
1021,Punjab,Sialkot,Pasrur,TALWANDI INA,0,TALWANDI INA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.236990135,0.002920162,1021,0,395
1022,Punjab,Sialkot,Pasrur,TAKHTPUR,0,TAKHTPUR,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.303871697,0.004449208,1022,0,811
1023,Punjab,Sialkot,Pasrur,SAUKAN WAND,0,SAUKAN WAND,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.454302624,0.006189184,1023,196,1242
1024,Punjab,Sialkot,Pasrur,QILA KALAR W,0,QILA KALAR W,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.533157716,0.014830452,1024,697,2630
1025,Punjab,Sialkot,Pasrur,PINDI BHAGO,0,PINDI BHAGO,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.358520362,0.006107997,1025,584,1172
1026,Punjab,Sialkot,Pasrur,PEJOKE,0,PEJOKE,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.246519947,0.003034054,1026,110,501
1027,Punjab,Sialkot,Pasrur,MUSAPUR,0,MUSAPUR,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.273896513,0.004202844,1027,233,748
1028,Punjab,Sialkot,Pasrur,PASROOR - 2,0,PASROOR - 2,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.229254149,0.002993759,1028,94,2477
1029,Punjab,Sialkot,Pasrur,PASROOR - 1,0,PASROOR - 1,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.24908133,0.002708849,1029,85,403
1030,Punjab,Sialkot,Pasrur,MALI PUR,0,MALI PUR,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.471254559,0.007948094,1030,331,1317
1031,Punjab,Sialkot,Pasrur,KLASWALA,0,KLASWALA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.230570934,0.003323368,1031,4,1090
1032,Punjab,Sialkot,Pasrur,KINGRA,0,KINGRA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.137121347,0.000761173,1032,1,92
1033,Punjab,Sialkot,Pasrur,DOHLAM,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.207148035,0.00219671,1033,486,613
1034,Punjab,Sialkot,Pasrur,KAPOOR PUR,0,KAPOOR PUR,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.394671457,0.005326378,1034,542,480
1035,Punjab,Sialkot,Pasrur,JASSORAN,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.323918194,0.004599432,1035,398,1228
1036,Punjab,Sialkot,Pasrur,GADGOOR,0,GADGOOR,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.24813538,0.002058983,1036,229,492
1037,Punjab,Sialkot,Pasrur,KHANAN WALI,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.254108298,0.003475379,1037,385,390
1038,Punjab,Sialkot,Pasrur,CHOBARA,0,CHOBARA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.304327716,0.004270202,1038,342,1151
1039,Punjab,Sialkot,Pasrur,CHEHOOR,0,CHEHOOR,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.395442726,0.004936328,1039,132,593
1040,Punjab,Sialkot,Pasrur,CHAWINDA,0,CHAWINDA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.261880412,0.004049727,1040,175,1508
1041,Punjab,Sialkot,Pasrur,BUN BAJWA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.287609521,0.004316958,1041,291,911
1042,Punjab,Sialkot,Pasrur,BALAGGAN,0,BALAGGAN,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.318832602,0.005581626,1042,10,2372
1043,Punjab,Sialkot,Pasrur,BADIANA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.282635426,0.004640321,1043,20,1636
1044,Punjab,Sialkot,Pasrur,ADAMKE NAGRA,0,ADAMKE NAGRA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.372631242,0.005340792,1044,1170,1686
1045,Punjab,Sialkot,Daska,WADALA SINDH,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.378325165,0.00866821,1045,840,2352
1046,Punjab,Sialkot,Daska,VEEROWALA,0,VEEROWALA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.285162576,0.005117984,1046,194,1084
1047,Punjab,Sialkot,Daska,SEHJO KALA,0,SEHJO KALA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.394338752,0.007588423,1047,554,5203
1048,Punjab,Sialkot,Daska,SATRAH,0,SATRAH,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.222372171,0.0031846,1048,169,865
1049,Punjab,Sialkot,Daska,SARAN WALI,0,SARAN WALI,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.378596072,0.007239899,1049,834,2328
1050,Punjab,Sialkot,Daska,SAMBRIAL - 2,0,SAMBRIAL - 2,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.154392741,0.00129367,1050,0,171
1051,Punjab,Sialkot,Daska,SAMBRIAL - 1,0,SAMBRIAL - 1,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.134202601,0.000881818,1051,0,59
1052,Punjab,Sialkot,Daska,SALHOKE,0,SALHOKE,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.168963448,0.001692855,1052,219,724
1053,Punjab,Sialkot,Daska,SAHOWALA,0,SAHOWALA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.152285737,0.000917794,1053,109,153
1054,Punjab,Sialkot,Daska,RANDHEER,0,RANDHEER,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.277923187,0.004255145,1054,306,3413
1055,Punjab,Sialkot,Daska,RAJEH GHUMAN,0,RAJEH GHUMAN,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.146611156,0.001262903,1055,0,290
1056,Punjab,Sialkot,Daska,PEERO CHAK,0,PEERO CHAK,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.250699535,0.003317433,1056,185,1050
1057,Punjab,Sialkot,Daska,MITRAN WALI,0,MITRAN WALI,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.169379375,0.00164684,1057,176,353
1058,Punjab,Sialkot,Daska,MALO MEH,0,MALO MEH,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.267965884,0.002926805,1058,435,1765
1059,Punjab,Sialkot,Daska,MALKHANWALA,0,MALKHANWALA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.140862429,0.001259453,1059,12,415
1060,Punjab,Sialkot,Daska,KOPRA UNCHA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.215234936,0.002416865,1060,616,822
1061,Punjab,Sialkot,Daska,KANWAN LIT,0,KANWAN LIT,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.205116605,0.001901889,1061,100,260
1062,Punjab,Sialkot,Daska,KANDAN SIYAN,0,KANDAN SIYAN,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.271975614,0.002772982,1062,0,184
1063,Punjab,Sialkot,Daska,JHARTHAN WAL,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.173370971,0.001819795,1063,2,422
1064,Punjab,Sialkot,Daska,JETHIKE,0,JETHIKE,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.160097452,0.001333136,1064,0,660
1065,Punjab,Sialkot,Daska,JAMKE CHEEMA,0,JAMKE CHEEMA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.170012712,0.001699898,1065,185,534
1066,Punjab,Sialkot,Daska,HABIBPURA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.272822656,0.003931941,1066,33,2094
1067,Punjab,Sialkot,Daska,GOJRA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.459546977,0.009413935,1067,1091,7492
1068,Punjab,Sialkot,Daska,GOINDKE,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.434514751,0.009816903,1068,737,2405
1069,Punjab,Sialkot,Daska,GLOTIAN KHUR,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.136857769,0.001103486,1069,114,345
1070,Punjab,Sialkot,Daska,GLOTIAN KALA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.368824991,0.006009303,1070,2176,3646
1071,Punjab,Sialkot,Daska,GHOINKE,0,GHOINKE,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.277773987,0.004269841,1071,546,977
1072,Punjab,Sialkot,Daska,DASKA - 4,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.082834522,0.000397349,1072,0,328
1073,Punjab,Sialkot,Daska,DASKA - 5,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.110271043,0.000714366,1073,140,550
1074,Punjab,Sialkot,Daska,DASKA - 3,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.140803023,0.000837726,1074,0,446
1075,Punjab,Sialkot,Daska,DASKA - 2,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.125377183,0.000704512,1075,401,266
1076,Punjab,Sialkot,Daska,DASKA - 1,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.114959836,0.000686948,1076,1,342
1077,Punjab,Sialkot,Daska,BUDDHA GORAY,0,BUDDHA GORAY,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.291052285,0.004239329,1077,365,1166
1078,Punjab,Sialkot,Daska,BOGRAY,0,BOGRAY,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.206761641,0.00237056,1078,272,747
1079,Punjab,Sialkot,Daska,BHOPAL WALA,0,BHOPAL WALA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.185404172,0.001619749,1079,0,19
1080,Punjab,Sialkot,Daska,BHAGATPUR,0,BHAGATPUR,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.347122208,0.004883497,1080,3,612
1081,Punjab,Sialkot,Daska,BALAGGAN,0,BALAGGAN,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.209424532,0.001726717,1081,10,2372
1082,Punjab,Sialkot,Daska,BAIGOWALA,0,BAIGOWALA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.183970387,0.001806366,1082,118,41
1083,Punjab,Sialkot,Daska,BADDOKE,0,BADDOKE,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.168955549,0.001580599,1083,0,5
1084,Punjab,Sialkot,Daska,ALO MAHAR,0,ALO MAHAR,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.247121613,0.003412606,1084,0,309
1085,Punjab,Sialkot,Daska,AKBAR,0,AKBAR,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.402609876,0.006492635,1085,217,5062
1086,Punjab,Sialkot,Daska,ADAMKE CHEEM,0,NA,0,NA,NA,6,0,0,NA,Alhasan,NA,0,NA,0.276085814,0.00285391,1086,182,1411
1087,Punjab,Faisalabad,Tandlianwala,THATHA BAIG,0,THATHA BAIG,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.345339667,0.004660155,1087,129,1108
1088,Punjab,Faisalabad,Tandlianwala,TANDLIANWALA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.183510779,0.001713533,1088,76,784
1089,Punjab,Faisalabad,Tandlianwala,TANDLIANWALA,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.213096041,0.002098429,1089,76,784
1090,Punjab,Faisalabad,Tandlianwala,PINDI SHEIKH,0,PINDI SHEIKH,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.413049502,0.006899445,1090,0,846
1091,Punjab,Faisalabad,Tandlianwala,MOUZA GARH,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.180119393,0.001703438,1091,0,176
1092,Punjab,Faisalabad,Tandlianwala,MAUZA WALI W,0,MAUZA WALI W,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.528694175,0.007795021,1092,0,844
1093,Punjab,Faisalabad,Tandlianwala,MAUZA KILLIA,0,MAUZA KILLIA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.274405975,0.003195932,1093,0,413
1094,Punjab,Faisalabad,Tandlianwala,MAMU KANJAN,0,MAMU KANJAN,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.118576527,0.000946738,1094,0,170
1095,Punjab,Faisalabad,Tandlianwala,JAMARA,0,JAMARA,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.504183989,0.013308617,1095,114,2071
1096,Punjab,Faisalabad,Tandlianwala,CHAK NO. 617,0,CHAK NO. 617,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.285232451,0.005244333,1096,36,579
1097,Punjab,Faisalabad,Tandlianwala,CHAK NO. 603,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.261079412,0.003463815,1097,0,425
1098,Punjab,Faisalabad,Tandlianwala,CHAK NO. 599,0,CHAK NO. 599,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.426259748,0.009693372,1098,7,895
1099,Punjab,Faisalabad,Tandlianwala,CHAK NO. 548,0,CHAK NO. 548,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.198208533,0.002218767,1099,0,246
1100,Punjab,Faisalabad,Tandlianwala,CHAK NO. 514,0,CHAK NO. 514,0,NA,NA,6,0,0,NA,Alhasan,1,0,NA,0.205422882,0.001796204,1100,0,49
1101,Punjab,Faisalabad,Tandlianwala,CHAK NO. 507,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.146255822,0.001310509,1101,16,59
1102,Punjab,Faisalabad,Tandlianwala,CHAK NO. 498,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.151703011,0.00142747,1102,0,243
1103,Punjab,Faisalabad,Tandlianwala,CHAK NO. 490,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.209184376,0.002511342,1103,0,800
1104,Punjab,Faisalabad,Tandlianwala,CHAK NO. 455,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.1662667,0.001607534,1104,225,473
1105,Punjab,Faisalabad,Tandlianwala,CHAK NO. 454,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.198298348,0.001778243,1105,0,371
1106,Punjab,Faisalabad,Tandlianwala,CHAK NO. 452,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.137864061,0.001200926,1106,9,191
1107,Punjab,Faisalabad,Tandlianwala,CHAK NO. 429,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.37347386,0.005691353,1107,729,2888
1108,Punjab,Faisalabad,Tandlianwala,CHAK NO. 422,0,NA,0,NA,NA,6,0,0,NA,Alhasan,2,0,NA,0.219565761,0.002843777,1108,10,457
