"","Intercept","fertility","elevation","poverty","distance_to_cities","Population","child_population","population_density"
"206",0.311075748114108,-0.132196466339347,0.0106201988470435,-0.0283740152033261,-0.00933233076872175,0.0609634884912286,0.0499861536221482,15.1341373265828
"207",-0.00229790504690478,-0.00171444959733807,-0.00802339248819701,-0.0478250552071913,-0.0202079882627602,-0.00310328829907678,0.012121754872865,0.0273435407859446
"208",-0.00173425957217456,0.000890178759604133,-0.000206092632077698,-0.00131447908168646,-0.00121717246260878,0.0125544890176452,0.0124661470799348,0.0791155209538626
"209",-0.0186699292506408,0.00472803123486692,-0.0102286936225832,-0.0416687124361523,-0.0136322114091183,-0.00295443706796429,0.0104175332094392,0.0299286202644605
"210",0.321136151501238,-0.113816818885872,-0.00181609310618175,-0.0168748197245461,-0.0026722118096718,0.0457954455885109,0.00963504810918654,15.6524359775395
"211",0.318324134645467,-0.120393196585499,7.92706424207747e-05,-0.0303263665527193,-0.00184056199171247,0.0592116459373798,0.0112812189353483,15.4727921606095
"212",-0.00725562865492615,0.000831508951567376,-0.000164723489921287,-0.00120275537308811,-0.00126858643591867,0.012913351675157,0.0125067709087198,0.075750691082803
"213",0.0139667882565427,0.00109494018720058,1.28567452991175e-05,-0.00166534251421837,-0.00149851240542159,0.0141479526606208,0.0136527375337412,0.0762587477208147
"214",-0.00623781075917111,0.00147480506145304,3.39424307619584e-05,-0.00338170467606467,-0.00360737898315816,-0.00169824769707255,-0.00202143011016277,0.00548362096302826
"215",0.324925389409514,-0.1262746172509,-0.00101886014955314,-0.0357609681690503,-0.000722145760159971,0.0958390308817787,0.0419339660798661,14.8565340753996
"216",0.33547699115275,-0.109811327371475,0.00591419664160925,-0.0192076798181463,-0.00973370762489432,0.035839495203819,0.0125471692525211,15.8399673680201
"217",-0.0275381278929983,0.000307537907339099,8.76675675488081e-06,-0.000490312940396419,-0.00033089602776837,0.000210690371667098,0.000193783962342651,0.00187622514171132
"218",0.0583872983585734,-0.0236142797769625,-0.00744715664343952,-0.0818252714004995,-0.00235132589692146,0.485485711146471,0.20472709526265,1.27232181662427
"219",-0.00667630470416436,0.000623865746270302,-4.88983070301634e-05,-0.00150460220683579,-0.0010990724172972,-0.000198373703710137,-0.000261688658213276,0.00432702333488301
"220",-0.00290721959594417,0.00141739905857765,-1.19369415131688e-05,-0.001824853789335,-0.00136895637495413,0.0128358730332833,0.0131854846361154,0.186690364815849
"221",-0.0223522535271583,0.000251404112370918,5.11387301943485e-05,-0.000437108824228593,-0.000356683453914121,0.000303968776485348,0.000318281883575077,0.00327008336121357
"222",0.0689088839204112,-0.0342510230924579,-0.00444715856975498,-0.0773783440853727,0.0353766673744419,0.416040353061308,0.339601776221737,2.50848640943034
"223",0.370470613676327,-0.131443662758041,-0.00411690969701998,-0.0357858407008449,-0.0174414111035548,0.0297577966985495,-0.00953232923814228,16.6288725115135
"224",0.346299523579876,-0.130337125326343,-0.0017929065111896,-0.037308217068666,-0.0126916141707656,0.0824592273687034,0.0343999141789984,15.1316427949454
"225",0.320825344789838,-0.119242518047637,-0.00120517179074395,-0.0246894631019104,-0.00678711625616125,0.0535523347598769,0.0178967304471096,15.4748264438077
"226",-0.0195263874216731,-0.0136337748131754,-0.00611651331922301,-0.0473524293759429,-0.0267899676262807,-0.0125709633036248,-0.00658514423081407,0.0168272317552707
"227",0.342168174233384,-0.125063975798629,0.00115818579028188,-0.0394471809268602,-0.0100868174208249,0.053208296218263,0.021016008593837,15.7644357163642
"228",0.168463382002332,-0.0543216921551218,-0.0109136044525087,-0.0330916967853276,-0.0177100490888568,-0.0174232162070558,-0.010796632553506,8.27127303357955
"229",0.0158692103581801,0.00168723871852443,-0.00015204945743415,-0.00227729047146622,-0.00181459805576544,0.0228789655764641,0.0219332495203579,0.186674988144993
"230",0.0202884341321192,0.00635500989830553,-0.00507305342020441,-0.0208485415723178,-0.0250914030564674,-0.00300840114718894,-0.00510584480035882,0.0388230915216636
"231",-0.0229416033862824,0.0119614796451881,-0.00179987803470118,-0.0154198888412172,-0.00978971005480413,0.00710035632232752,0.00726409919815049,0.0283697393959608
"232",0.0529003195773881,-0.0187244677505408,-0.0174205654168656,-0.0684956076502939,0.0117811399903857,0.440276594189606,0.317704195661708,1.54455443582209
"233",0.0788451389965111,-0.00139153256892372,-0.00114402540235117,-0.0218305937683264,-0.0158281210089299,0.204678007451524,0.197785099119908,2.35026313947999
"234",0.361689193753992,-0.145352877305532,-0.00819005813817573,-0.0390549428943239,-0.00523065947959388,0.0251960899360434,0.0225212517601396,16.241835322718
"235",0.307485960572351,-0.118105530157522,4.70772615948598e-05,-0.0268971309492403,0.0034474228809339,0.0876214775482721,0.0656251994401571,14.521165604562
"236",-0.0229752172975638,0.000212794339980194,6.96054723903383e-05,-0.000381798943693843,-0.000266481080222895,3.92515087913083e-05,3.95434074801551e-05,0.00158613837479611
"237",-0.00514128655815952,0.0026831076944833,1.58114197608684e-05,-0.00283124778565673,-0.00245107102983983,0.027021355551347,0.0261789213897039,0.248325618096365
"238",-0.0198223987486535,0.00187427603685532,-0.00353323266949503,-0.0148509136588143,-0.0125012753181151,0.00155033774813792,0.00217448890344149,0.0319415505381122
"239",0.0628000189613365,-0.00681004011505585,-0.00168277903119538,-0.0265225218874802,-0.00483604095465319,0.199376624157177,0.191920441492492,2.51464443171652
"240",0.000244331415890142,0.00204372843892956,-0.000150910132810922,-0.00216527587111516,-0.00149305531314553,0.0226997499309752,0.0225498576927669,0.255460453578877
"241",0.316196524379993,-0.120550706007958,0.00436832818800347,-0.0351225558211646,-0.00811624091067436,0.0888618733436401,0.0694316944427634,14.5243216372556
"242",-0.0144133836975414,0.000100438270988148,-6.57650375794009e-06,-8.87366380482098e-05,-8.12331008021072e-05,0.000909462412046356,0.000888805596474275,0.00518678592838193
"243",0.0159479060094734,0.000823893505914186,-6.10250994313489e-05,-0.00140480255606492,-0.00123274864323444,0.013324770529711,0.0130016076615464,0.0687481791110911
"244",-0.0276847899406349,0.000199228197272889,-1.45061977140454e-05,-0.000360242678074884,-0.000264016235138074,0.000323756045568491,0.000313063440088013,0.00245748466209835
"245",0.00318239357313037,9.27894475377034e-05,-1.30741240375183e-05,-9.95836648283275e-05,-8.25354342949473e-05,0.0008918436495655,0.000889725247622609,0.00994434594759397
"246",-0.0124533336540136,-0.00349454411793909,-0.0191061507161337,-0.0492576306432547,-0.0161881377155201,-0.0175126704612327,-0.000264633279949905,0.0159163126108295
"247",-0.00652725704479477,0.0039847131431717,-0.00247006030749332,-0.0265630507916758,-0.0159099800958232,-0.0038255610607904,-0.00496718938305725,0.0172147644170205
"248",-0.0108064741281256,-0.00915773868482817,-0.014718403291373,-0.0294442648705204,-0.0331355025305939,0.0860220879604383,-0.132524207009509,-0.0245739844538515
"249",0.377881948200947,-0.133298244368828,-0.00538565561052074,-0.0191207749900034,-0.0150705976202346,0.0352269578270025,-0.00938478850150746,16.5982395905401
"250",-0.0127159129799067,0.00106248786233392,-0.000171114626535738,-0.00139231675453939,-0.00114315627597488,0.0169561264879927,0.0161485483905152,0.0793241545312664
"251",0.295074225325712,-0.118123932841465,-0.000345169567353398,-0.0371112552850546,0.00494872974265878,0.104664946686549,0.0755823054858456,14.1769326092534
"252",0.362408347662179,-0.143896858067312,-0.00518640547050163,-0.0332790993323138,-0.0176995690899508,0.0789739545101447,0.0203924277831458,15.4761642336104
"253",-0.00993006189843616,7.40742845219213e-05,-7.88605750160993e-06,-9.66796125671246e-05,-7.31455775909268e-05,0.000797309302710386,0.000793554822925252,0.00507202067350386
"254",-0.0239361489970497,0.00177173830654407,0.00320255783032698,-0.0374156083669153,-0.01577003402579,0.0111781751568123,0.013798583490172,0.038924544983301
"255",0.32766694632285,-0.126262178944906,-0.00256487483118529,-0.0427283288447645,-0.00504428482989941,0.0789362339970609,0.0437727129593759,15.076492825384
"256",0.365369581850408,-0.144517768150973,-0.000973586133069512,-0.041308314457208,-0.0188747315265251,0.0320500795227827,-0.00130809344129408,16.3648211847218
"257",0.0133326489296548,0.000760778360697797,-0.00235470313032775,-0.0184536889294299,-0.0135120253195762,-0.00424695124843811,-0.00671214296011024,1.66914925511196
"258",-0.0206376416708766,0.00998208961060336,-0.00891861547364197,-0.0329591484069381,-0.017435099050012,-0.00637526977174071,-0.0078749824655561,-0.00656394730079744
"259",0.336365150066003,-0.103571857706026,0.000989345890128062,-0.0269316651906334,-0.00971512287208656,0.0543961598092506,0.0226208753757991,15.5329534762168
"260",0.0642941026349409,-0.00107457245347017,-0.000969840614594918,-0.0233458417874213,-0.00711097746994314,0.214790568345385,0.207113581973291,2.4629715381353
"261",0.33171850900382,-0.112954357632735,0.00388749580018091,-0.0328933870179706,-0.00390278170305447,0.0437298827554494,0.0255286134271924,15.7462836378586
"262",0.310986659613037,-0.120199042633699,0.00215202094562881,-0.0280140979212936,-0.00500169929687104,0.087355035705674,0.0463711801796237,14.8143122813251
"263",-0.0142239814250703,0.00697148418469157,-0.00114427190924986,-0.0187454293055289,-0.0170179116524571,0.0111160220442934,0.0139349072268177,0.0294732184961083
"264",0.0100459179715827,0.00212586876358954,-0.000194581823614556,-0.00266582345929839,-0.00230135500127175,0.0246219816954925,0.0240968440605252,0.240582905386193
"265",0.305945469632968,-0.107084015719463,0.000738491448802796,-0.0250280665542786,0.0012654726047254,0.0983871699801453,0.0641413874847531,14.3450341461041
"266",0.0021114173698031,0.000339850065857179,-4.91144222522768e-05,-0.00100356566492753,-0.00100760553566787,-0.00040355357146694,-0.000480649570620841,0.0028655729444995
"267",0.220277737913901,-0.0835376411218233,-0.0139005119864992,-0.0450394471762153,-0.00578633431035796,-0.0362064159046912,0.00522366177061356,10.5062549723246
"268",0.307898715961513,-0.115855137074919,0.00257733349766863,-0.0348764093961915,-0.00823172370763094,0.102818094686197,0.0595752072172318,14.4585832053881
"269",-0.0135842290218859,0.0156929795900292,-0.00324232039656042,-0.0225500468136513,-0.0159575998377575,-0.000797601330571829,0.00203525873316239,0.0407602246327715
"270",-0.0211547908584075,0.0119271302862674,-0.013423128855256,-0.0364284851650892,-0.00757483122985895,-0.00684286601780134,0.00694089313268017,0.037084390276037
"271",-0.00301038491728779,0.000649996789710803,-9.99382170623213e-05,-0.00102505565172008,-0.00081637381873667,-0.000588666590632747,-0.000614648888555111,0.00316966549370014
"272",0.0553994857287938,0.0104509221882434,-0.00174684006128652,-0.0204365298217895,-0.00540564574081786,0.214523018414406,0.204988658146348,2.51523334133539
"273",0.303888130960101,-0.112284256119847,-0.0103618976490382,-0.0412179752474961,0.000195824372562477,0.101670159416712,0.0814252809476253,14.146295124232
"274",-0.0286231768560117,0.00498519847713266,-0.00576878643033867,-0.0372923770657209,-0.0165707577476723,-0.00773424695868513,-0.0112431321804648,0.00234459555308216
"275",-0.000383695204108422,0.00103213437014232,-0.000230824130734663,-0.00159993511789563,-0.00156021271635944,0.0128603876623449,0.0129739551394355,0.0896781544897855
"276",-0.0197469004297968,7.5235724390569e-05,5.06366306383692e-06,-7.80152849651989e-05,-6.59578776824601e-05,0.000813842108932405,0.000806495916634843,0.00815201573925237
"277",0.304861902916043,-0.134119454446188,-0.00576895541850144,-0.0606952132959048,-0.00635405507133,-0.0480391645671355,0.0270243386119446,14.1725401840819
"278",0.392275737104166,-0.143488590929838,-0.0112173117797646,-0.062503921752606,-0.0210288777336221,0.0741801075157725,0.0134438621550042,15.8000621040203
"279",-0.0251774957457642,0.00385710447734348,-0.00201458347327152,-0.0104341396190612,-0.00924602845198102,0.000985530303691794,0.000396022444312638,0.0267208102552917
"280",0.331395621394681,-0.138620162595178,0.00170794471377097,-0.0342425065705385,-0.00150944967720449,0.0535269222774995,0.0111499585903078,15.6916242846455
"281",0.353656249512317,-0.144392340718328,0.00279552014774433,-0.0341327193468488,-0.0136052278972952,0.0320759435507941,0.00912349141415064,16.1915840029535
"282",0.0176674429213978,-0.0143163755373513,-0.0218199601421716,-0.0353473837745199,-0.0346468544860439,0.0471621818662209,-0.0940720440525511,1.44590787575706
"283",-0.0348913790862875,0.00215573935210076,7.14534675413672e-06,-0.00243648549235124,-0.00213032820470473,-4.35205216601593e-05,-0.000493589044498967,0.00387277789375165
"284",0.0204525828946474,5.64511216984881e-05,7.59532944175507e-07,-0.000100854097416796,-0.000100223498119228,0.000961217016565146,0.000914217049673099,0.0257421854282494
"285",0.0863210871761649,-0.00684286246567323,0.00190437689932022,-0.04232883406241,-0.012581564475978,0.273750203019418,0.259187858638183,3.24975399066413
"286",0.0650832223575396,-0.00736813727345245,0.0122401265591172,-0.0298874614587258,-0.00254290019932684,0.262693797531831,0.245765295924685,2.40733500003605
"287",0.0913652500159696,-0.00362922417880843,0.00114429948394926,-0.0328091653746043,-0.0108745428374952,0.187154804471736,0.184156136474779,2.52090958163595
"288",-0.0142030337047743,0.0047221216928429,-0.00611557976455189,-0.024285110398636,-0.0219356648838954,0.00485873082819342,0.004857887826295,0.00235608280239634
"289",-0.0137385296572899,0.010344707593902,-0.00620755114928419,-0.0262305740549168,-0.0227802236803184,-0.00702472863332433,-0.011908104636638,-0.0149766918619734
"290",0.0078133421650793,6.68260573249681e-05,-3.36107628745145e-06,-7.71111436674841e-05,-7.64483201760827e-05,0.000608722388825104,0.000609633715770275,0.0215153298106492
"291",0.33201118657115,-0.112112349830767,-0.000231393269376135,-0.0396525742923682,-0.00139600793339706,0.0199526855835387,0.00953258321136005,16.0104779728124
"292",0.0691837605676712,-0.000546069564336451,-0.00220014106479778,-0.0183929429616024,-0.0124451927905101,0.173888771444478,0.171597664028767,2.51287006247174
"293",0.0564819416173596,0.00209859022277769,-5.47777612054654e-05,-0.0284158276278954,-0.00123356134525905,0.25406075994076,0.237292097711199,2.44406005816658
"294",-0.00485535739361848,0.000147011255776477,-1.69841340026651e-05,-0.000128146505253836,-0.000105360836674978,0.000992558062790156,0.000990235339235838,0.0107240197613098
