"","X","TEHSIL","Tehsil","OBJECTID","PROVINCE","DISTRICT","SHAPE_Leng","Area_Sq_Km","Shape_Le_1","Shape_Area","id","fertility","elevation","poverty","night_lights","distance_to_lakes_rivers","malaria_instance","Population","child_population","population_density","radio.x","radio.y","radio","electricity.x","electricity.y","electricity","television.x","television.y","television","mobile_phone.x","mobile_phone.y","mobile_phone","dtp_boolean.x","dtp_boolean.y","dtp_boolean","card.x","card.y","card","school_boolean.x","school_boolean.y","school_boolean","antenatal_care.x","antenatal_care.y","antenatal_care","age.x","age.y","age","mothers_age.x","mothers_age.y","mothers_age","dtp_number.x","dtp_number.y","dtp_number","school_level.x","school_level.y","school_level","wm_urban.x","wm_urban.y","wm_urban","hh_urban.x","hh_urban.y","hh_urban","ch_urban.x","ch_urban.y","ch_urban","urban_to_rural","vaccinations","penta1","penta2","penta3","pentavalent1_vacc_per_capita","pentavalent2_vacc_per_capita","pentavalent3_vacc_per_capita","penta1_in_clinic","penta3_in_clinic","penta1_out_clinic","penta3_out_clinic","penta1_ratio","penta3_ratio"
"23",23,"DEPALPUR","DEPALPUR",383,"PUNJAB","OKARA",2.93788346197,2560.28307703,2.93788346065,0.239735580389,380,11.6641021957542,175.181074766355,0.673066214420478,0.5196440021197,23,0,1600542.69237053,181696.848671,6676283.46936845,0,0.018450184501845,0.018450184501845,0,0.953038674033149,0.953038674033149,0,0.529953917050691,0.529953917050691,0,0.791896869244936,0.791896869244936,0,0.738983050847458,0.738983050847458,0,0.549295774647887,0.549295774647887,0,0.454545454545455,0.454545454545455,0,0.765567765567766,0.765567765567766,0,2.02418207681366,2.02418207681366,0,27.9418181818182,27.9418181818182,0,2.63425925925926,2.63425925925926,0,3.2592,3.2592,0,0.396563573883161,0.396563573883161,0,0.361702127659574,0.361702127659574,0,0.331585845347313,0.331585845347313,0.36328384896335,0,29816,28969,29144,0.164097507568709,0.159435896725179,0.160399039461445,3455,2767,-56883,-44468,-0.0646664670210377,-0.0663533248603151
"24",24,"DERA GHAZI KHAN","DERA GHAZI KHAN",317,"PUNJAB","DERA GHAZI KHAN",3.01918214499,3621.19030989,3.01918214462,0.338753255345,315,9.25829772289303,142.447422258592,0.618525225727067,0.658009737730026,35,0,1803594.7822832,244600.716959,5324213.87492304,0,0.0991596638655462,0.0991596638655462,0,0.849706129303107,0.849706129303107,0,0.410579345088161,0.410579345088161,0,0.779177162048699,0.779177162048699,0,0.420924574209246,0.420924574209246,0,0.175392670157068,0.175392670157068,0,0.390102827763496,0.390102827763496,0,0.637096774193548,0.637096774193548,0,2.12379110251451,2.12379110251451,0,27.6542416452442,27.6542416452442,0,2.17919075144509,2.17919075144509,0,3.6507413509061,3.6507413509061,0,0.386186186186186,0.386186186186186,0,0.3312,0.3312,0,0.270222222222222,0.270222222222222,0.329202802802803,0,60098,57236,68639,0.245698380393847,0.233997678795005,0.280616511894792,11208,7230,-232998,-130705,-0.0505342891924794,-0.0585543632314234
"25",25,"DUNYA PUR","DUNYA PUR",359,"PUNJAB","LODHRAN",1.79712404302,806.767928427,1.79712404092,0.0752333544217,356,12.3741613587883,120.008310249307,0.706751694190084,0.591921001672745,0,0,527545.66001912,59155.96614,7012124.66298002,0,0.0560165975103734,0.0560165975103734,0,0.946058091286307,0.946058091286307,0,0.510373443983402,0.510373443983402,0,0.898340248962656,0.898340248962656,0,0.726495726495726,0.726495726495726,0,0.203883495145631,0.203883495145631,0,0.47581903276131,0.47581903276131,0,0.945054945054945,0.945054945054945,0,2.07258064516129,2.07258064516129,0,28.2979719188768,28.2979719188768,0,1.87058823529412,1.87058823529412,0,3.41639344262295,3.41639344262295,0,0.388305847076462,0.388305847076462,0,0.36,0.36,0,0.460144927536232,0.460144927536232,0.402816924870898,0,19912,19577,20196,0.33660172082856,0.330938724822253,0.341402589084652,1924,1605,-23103,-17683,-0.0908447046602767,-0.0998258489861923
"26",26,"FAISALABAD CITY","FAISALABAD CITY",320,"PUNJAB","FAISALABAD",0.711983252894,200.950290049,0.711983255277,0.0190071083942,318,125.684172964795,183.769230769231,0.357460750987495,0.458514988422394,0,0,3306004.27715914,318990.430656,173935151.449337,0,0.037344398340249,0.037344398340249,0,0.998618784530387,0.998618784530387,0,0.795580110497238,0.795580110497238,0,0.893572909467864,0.893572909467864,0,0.716363636363636,0.716363636363636,0,0.537313432835821,0.537313432835821,0,0.745308310991957,0.745308310991957,0,0.916216216216216,0.916216216216216,0,1.98033126293996,1.98033126293996,0,28.1233243967828,28.1233243967828,0,2.79187817258883,2.79187817258883,0,3.5620875824835,3.5620875824835,0,0.530944625407166,0.530944625407166,0,0.5546875,0.5546875,0,0.49644128113879,0.49644128113879,0.527357802181985,0,76374,79983,80006,0.239424110130632,0.250737929145761,0.250810031622167,1247,1421,35568,34122,0.0338720630177917,0.0399797428466927
"27",27,"FATEH JANG","FATEH JANG",289,"PUNJAB","ATTOCK",1.88092210929,1310.41839628,1.8809221135,0.126920035436,287,4.7181343734914,480.145981410607,0.488432604837847,0.548298001289368,0,0,338325.102530492,30952.700811,2665655.59462906,0,0.098159509202454,0.098159509202454,0,0.997955010224949,0.997955010224949,0,0.777096114519427,0.777096114519427,0,0.895918367346939,0.895918367346939,0,0.722222222222222,0.722222222222222,0,0.464285714285714,0.464285714285714,0,0.635714285714286,0.635714285714286,0,0.834862385321101,0.834862385321101,0,1.92779783393502,1.92779783393502,0,29.1242857142857,29.1242857142857,0,2.69230769230769,2.69230769230769,0,3.49887640449438,3.49887640449438,0,0.418604651162791,0.418604651162791,0,0.428571428571429,0.428571428571429,0,0.43,0.43,0.425725359911406,0,8516,8472,8449,0.275129464533627,0.273707940761965,0.272964871517686,3079,2364,-70349,-52337,-0.0457707744908577,-0.0473055449942969
"28",28,"FEROZEWALA","FEROZEWALA",411,"PUNJAB","SHEIKHUPURA",1.41514857599,459.805425732,1.41514858,0.0435004213713,408,18.815260318827,207.798412698413,0.34669311486765,0.377963006496429,6,0,656705.667221647,75287.323317,15096535.7695343,0,0.0659062103929024,0.0659062103929024,0,0.988607594936709,0.988607594936709,0,0.80379746835443,0.80379746835443,0,0.872151898734177,0.872151898734177,0,0.778761061946903,0.778761061946903,0,0.369369369369369,0.369369369369369,0,0.598851517637408,0.598851517637408,0,0.845559845559846,0.845559845559846,0,2.033527696793,2.033527696793,0,27.4232977850697,27.4232977850697,0,2.46022727272727,2.46022727272727,0,3.31917808219178,3.31917808219178,0,0.458980044345898,0.458980044345898,0,0.473741794310722,0.473741794310722,0,0.410596026490066,0.410596026490066,0.447772621715562,0,11143,13545,13927,0.14800632442572,0.179910765893061,0.184984661247151,1716,1505,-40166,-30836,-0.044629388816645,-0.0513108997306604
"29",29,"FORT ABBAS","FORT ABBAS",296,"PUNJAB","BAHAWALNAGAR",2.75161484274,2401.52456911,2.75161484294,0.222078140748,294,3.49679300610209,139.115845959596,0.862599338623605,0.752008001009623,0,0,453544.081434717,49017.089091,2042272.50780782,0,0.0573122529644269,0.0573122529644269,0,0.925343811394892,0.925343811394892,0,0.463654223968566,0.463654223968566,0,0.868369351669941,0.868369351669941,0,0.365384615384615,0.365384615384615,0,0.394736842105263,0.394736842105263,0,0.631506849315069,0.631506849315069,0,0.728476821192053,0.728476821192053,0,2.00252525252525,2.00252525252525,0,28.5095890410959,28.5095890410959,0,2.02777777777778,2.02777777777778,0,3.25162689804772,3.25162689804772,0,0.333733493397359,0.333733493397359,0,0.330909090909091,0.330909090909091,0,0.309090909090909,0.309090909090909,0.324577831132453,0,7163,7522,7952,0.146132708670275,0.153456684994807,0.162229135745641,234,282,-1788,-2348,-0.150579150579151,-0.13649564375605
"30",30,"GOJRA","GOJRA",419,"PUNJAB","TOBA TEK SINGH",1.76805820098,691.338835198,1.76805820536,0.0652422067394,416,20.1297330907051,166.452025586354,0.404059277096791,0.496692001819611,0,0,773022.286900879,78593.891243,11848500.0053508,0,0.0570032573289902,0.0570032573289902,0,0.996742671009772,0.996742671009772,0,0.737785016286645,0.737785016286645,0,0.907166123778502,0.907166123778502,0,0.821052631578947,0.821052631578947,0,0.425,0.425,0,0.721973094170404,0.721973094170404,0,0.872611464968153,0.872611464968153,0,2.01243781094527,2.01243781094527,0,28.377802690583,28.377802690583,0,2.73076923076923,2.73076923076923,0,3.51863354037267,3.51863354037267,0,0.423371647509579,0.423371647509579,0,0.428571428571429,0.428571428571429,0,0.432377049180328,0.432377049180328,0.428106708420445,0,17495,17689,18797,0.222599997573707,0.225068382799732,0.23916617058548,1273,1210,-18016,-16639,-0.0760317744729141,-0.0784237474884957
"31",31,"GUJAR KHAN","GUJAR KHAN",396,"PUNJAB","RAWALPINDI",2.32020822593,1480.87761076,2.32020822135,0.142837678932,393,9.39125896151928,485.492464754497,0.365778209871465,0.45818567276001,7,0,778249.290445082,74683.8780079999,5448487.37576854,0,0.119311193111931,0.119311193111931,0,0.997542997542998,0.997542997542998,0,0.871007371007371,0.871007371007371,0,0.950920245398773,0.950920245398773,0,0.888888888888889,0.888888888888889,0,0.685714285714286,0.685714285714286,0,0.831470335339639,0.831470335339639,0,0.952380952380952,0.952380952380952,0,1.95881006864989,1.95881006864989,0,29.0868443680138,29.0868443680138,0,2.79375,2.79375,0,3.65460186142709,3.65460186142709,0,0.363709677419355,0.363709677419355,0,0.343991179713341,0.343991179713341,0,0.336206896551724,0.336206896551724,0.34796925122814,0,19336,18204,17650,0.258904605863247,0.243747385453793,0.236329452497223,3294,2850,-74829,-65096,-0.0460473893898092,-0.0457860746072037
"32",32,"GUJRANWALA","GUJRANWALA",325,"PUNJAB","GUJRANWALA",2.07008536976,787.248304336,2.0700853658,0.0748688664227,323,35.9420186939524,221.746031746032,0.4308406999326,0.538593500852585,0,0,1954167.9054167,202554.857639,26101208.67042,0,0.0487152034261242,0.0487152034261242,0,0.996264674493063,0.996264674493063,0,0.802027748132337,0.802027748132337,0,0.894230769230769,0.894230769230769,0,0.756818181818182,0.756818181818182,0,0.527675276752767,0.527675276752767,0,0.773883161512028,0.773883161512028,0,0.928952042628774,0.928952042628774,0,1.96864576384256,1.96864576384256,0,27.5824742268041,27.5824742268041,0,2.78378378378378,2.78378378378378,0,3.61466666666667,3.61466666666667,0,0.423937007874016,0.423937007874016,0,0.444673185795162,0.444673185795162,0,0.414765906362545,0.414765906362545,0.427792033343908,0,30494,31652,30995,0.150546870884466,0.156263840664889,0.153020274908639,2886,2670,-40411,-35405,-0.07690872751499,-0.0815640751489232
"33",33,"GUJRAT","GUJRAT",330,"PUNJAB","GUJRAT",2.02288037035,1437.93113871,2.02288036826,0.137498586922,328,21.2148947071932,245.656519533232,0.341793599554082,0.540253013372421,12,0,1712431.64934912,170931.21485,12454176.3496126,0,0.0735009671179884,0.0735009671179884,0,0.999033816425121,0.999033816425121,0,0.770793036750484,0.770793036750484,0,0.897584541062802,0.897584541062802,0,0.875,0.875,0,0.630434782608696,0.630434782608696,0,0.820610687022901,0.820610687022901,0,0.941818181818182,0.941818181818182,0,1.88591549295775,1.88591549295775,0,28.513358778626,28.513358778626,0,2.79279279279279,2.79279279279279,0,3.56201550387597,3.56201550387597,0,0.374578177727784,0.374578177727784,0,0.365079365079365,0.365079365079365,0,0.321728691476591,0.321728691476591,0.353795411427913,0,37660,39202,39494,0.220322543387107,0.229343716034556,0.231052005537185,5308,5034,-73701,-67971,-0.0776102817539807,-0.0799847466514133
"34",34,"HAFIZABAD","HAFIZABAD",333,"PUNJAB","HAFIZABAD",1.43263955846,1102.35074242,1.43263955855,0.104911761787,331,12.3926948116234,204.44715984148,0.39742749788684,0.549189984798431,10,0,759653.780923654,80533.7246679999,7240882.89038518,0,0.0403458213256484,0.0403458213256484,0,0.995677233429395,0.995677233429395,0,0.652737752161383,0.652737752161383,0,0.837175792507205,0.837175792507205,0,0.867088607594937,0.867088607594937,0,0.597402597402597,0.597402597402597,0,0.676706827309237,0.676706827309237,0,0.845360824742268,0.845360824742268,0,1.93528183716075,1.93528183716075,0,28.1626506024096,28.1626506024096,0,2.73333333333333,2.73333333333333,0,3.53857566765579,3.53857566765579,0,0.464188576609248,0.464188576609248,0,0.431693989071038,0.431693989071038,0,0.502803738317757,0.502803738317757,0.466228767999348,0,21345,22597,22901,0.265044241875,0.280590523947031,0.284365340041198,1289,1068,-10838,-6109,-0.134987956854121,-0.211862725649673
"35",35,"HAROONABAD","HAROONABAD",297,"PUNJAB","BAHAWALNAGAR",1.61757858231,1130.12582369,1.61757858226,0.104785487036,295,10.0743170035575,150.913621262458,0.717990648900131,0.579160988330841,0,0,580463.022131564,60382.327055,5539536.42389562,0,0.0512295081967213,0.0512295081967213,0,0.969325153374233,0.969325153374233,0,0.633946830265849,0.633946830265849,0,0.867075664621677,0.867075664621677,0,0.560747663551402,0.560747663551402,0,0.405797101449275,0.405797101449275,0,0.643908969210174,0.643908969210174,0,0.864864864864865,0.864864864864865,0,2.00534759358289,2.00534759358289,0,28.4283801874163,28.4283801874163,0,2.4406779661017,2.4406779661017,0,3.40748440748441,3.40748440748441,0,0.399297423887588,0.399297423887588,0,0.405204460966543,0.405204460966543,0,0.381944444444444,0.381944444444444,0.395482109766192,0,15532,15908,16382,0.257227582266786,0.263454569836469,0.271304548847186,1188,1249,-16259,-16604,-0.0788268860725897,-0.0813415825464018
"36",36,"HASILPUR","HASILPUR",302,"PUNJAB","BAHAWALPUR",2.46603391559,1124.31672477,2.46603391269,0.104523331801,300,7.99757803634948,139.206644518272,0.767006946631162,0.679390013217926,9,0,488766.676434788,52490.272549,4676149.02828913,0,0.0326295585412668,0.0326295585412668,0,0.932950191570881,0.932950191570881,0,0.53742802303263,0.53742802303263,0,0.846743295019157,0.846743295019157,0,0.813559322033898,0.813559322033898,0,0.537037037037037,0.537037037037037,0,0.594630872483221,0.594630872483221,0,0.785234899328859,0.785234899328859,0,1.93939393939394,1.93939393939394,0,27.6456375838926,27.6456375838926,0,2.66666666666667,2.66666666666667,0,3.372460496614,3.372460496614,0,0.422604422604423,0.422604422604423,0,0.390287769784173,0.390287769784173,0,0.37468982630273,0.37468982630273,0.395860672897108,0,12387,11907,13793,0.235986581864986,0.226842030375909,0.262772497268406,2372,1605,-41750,-25426,-0.0602366803799076,-0.0673775240334159
"37",37,"HASSANABDAL","HASSANABDAL",290,"PUNJAB","ATTOCK",1.27983265136,381.159837084,1.27983264822,0.0370387113205,288,10.0531053142013,441.619402985075,0.409910406194516,0.590184986591339,0,0,259011.582947462,24474.180831,6992996.6165995,0,0.14207650273224,0.14207650273224,0,0.997275204359673,0.997275204359673,0,0.760217983651226,0.760217983651226,0,0.918478260869565,0.918478260869565,0,0.65,0.65,0,0.5,0.5,0,0.667870036101083,0.667870036101083,0,0.896551724137931,0.896551724137931,0,1.83206106870229,1.83206106870229,0,29.0974729241877,29.0974729241877,0,2.52,2.52,0,3.44324324324324,3.44324324324324,0,0.492610837438424,0.492610837438424,0,0.507042253521127,0.507042253521127,0,0.498281786941581,0.498281786941581,0.499311625967044,0,4378,4200,3979,0.178882391620423,0.171609420924116,0.162579496632632,1442,1085,-32924,-24556,-0.0458039514643288,-0.0462272591708917
"38",38,"ISAKHEL","ISAKHEL",365,"PUNJAB","MIANWALI",2.92341438718,1883.27458015,2.92341438284,0.18138317281,362,3.85726387076074,359.89270714013,0.567138132433455,0.713585019111633,32,0,405355.777674626,47867.176688,2234803.65568,0,0.109489051094891,0.109489051094891,0,0.951456310679612,0.951456310679612,0,0.727493917274939,0.727493917274939,0,0.895631067961165,0.895631067961165,0,0.546875,0.546875,0,0.351851851851852,0.351851851851852,0,0.379084967320261,0.379084967320261,0,0.848484848484849,0.848484848484849,0,2.018779342723,2.018779342723,0,28.9084967320261,28.9084967320261,0,1.96969696969697,1.96969696969697,0,3.49137931034483,3.49137931034483,0,0.42015503875969,0.42015503875969,0,0.381818181818182,0.381818181818182,0,0.394618834080717,0.394618834080717,0.39886401821953,0,13721,13839,13635,0.286647363587662,0.289112518379831,0.284850725349302,2675,2232,-49263,-39434,-0.0574182192839358,-0.0599967743669695
"39",39,"JAHANIAN","JAHANIAN",347,"PUNJAB","KHANEWAL",1.45683001044,499.727509199,1.45683001066,0.0467037462545,345,14.8109045342209,125.494065281899,0.656239061838105,0.41738098859787,0,0,383170.467001914,42344.949251,8204276.90990623,0,0.0325379609544469,0.0325379609544469,0,0.980728051391863,0.980728051391863,0,0.661670235546039,0.661670235546039,0,0.946466809421842,0.946466809421842,0,0.794117647058823,0.794117647058823,0,0.6,0.6,0,0.619326500732064,0.619326500732064,0,0.84297520661157,0.84297520661157,0,2.1264367816092,2.1264367816092,0,28.8696925329429,28.8696925329429,0,2.57407407407407,2.57407407407407,0,3.44444444444444,3.44444444444444,0,0.39477503628447,0.39477503628447,0,0.384615384615385,0.384615384615385,0,0.344729344729345,0.344729344729345,0.374706588543067,0,14508,14839,15494,0.342614650781696,0.350431403566969,0.365899600166225,1444,1489,-25580,-27825,-0.0598276433543255,-0.0565385783718104
"40",40,"JALALPUR PIRWALA","JALALPUR PIRWALA",368,"PUNJAB","MULTAN",1.58360418199,871.275606975,1.58360418294,0.0810897034058,365,12.0566880997411,107.033505154639,0.737164352101968,0.521640494465828,13,0,557696.603168334,68094.118758,6877526.73576118,0,0.0579439252336449,0.0579439252336449,0,0.929236499068901,0.929236499068901,0,0.473880597014925,0.473880597014925,0,0.839851024208566,0.839851024208566,0,0.714285714285714,0.714285714285714,0,0.56020942408377,0.56020942408377,0,0.355721393034826,0.355721393034826,0,0.716049382716049,0.716049382716049,0,2.06451612903226,2.06451612903226,0,28.3818407960199,28.3818407960199,0,2.63235294117647,2.63235294117647,0,3.2972027972028,3.2972027972028,0,0.446060606060606,0.446060606060606,0,0.453237410071942,0.453237410071942,0,0.415289256198347,0.415289256198347,0.438195757443632,0,12026,11389,11798,0.176608497464212,0.167253798238809,0.173260190677097,1802,1405,-29539,-24651,-0.0649673721022461,-0.0604405058934871
"41",41,"JAMPUR","JAMPUR",393,"PUNJAB","RAJANPUR",2.28883986333,2212.12198695,2.28883986292,0.206002067795,390,6.43492210463965,130.23630831643,0.774866388421399,0.803047001361847,15,0,756182.458784765,103996.4326,3670751.78845908,0,0.146884272997033,0.146884272997033,0,0.819526627218935,0.819526627218935,0,0.439349112426036,0.439349112426036,0,0.794378698224852,0.794378698224852,0,0.616822429906542,0.616822429906542,0,0.172839506172839,0.172839506172839,0,0.407453416149068,0.407453416149068,0,0.644808743169399,0.644808743169399,0,2.20070422535211,2.20070422535211,0,27.7490683229814,27.7490683229814,0,2.11450381679389,2.11450381679389,0,3.48475609756098,3.48475609756098,0,0.454035874439462,0.454035874439462,0,0.389830508474576,0.389830508474576,0,0.301857585139319,0.301857585139319,0.381907989351119,0,11111,8964,9589,0.106840203285973,0.0861952643556352,0.0922050858886865,3957,2777,-75273,-54153,-0.0554854450614168,-0.0540524758642168
"42",42,"JAND","JAND",292,"PUNJAB","ATTOCK",3.18130298531,2122.88996139,3.18130298674,0.205458977304,290,2.8754149862062,360.239607975667,0.365268641270501,0.781081259250641,7,0,353289.81147523,35444.790588,1719515.08817499,0,0.141057934508816,0.141057934508816,0,0.964735516372796,0.964735516372796,0,0.768261964735516,0.768261964735516,0,0.904040404040404,0.904040404040404,0,0.847826086956522,0.847826086956522,0,0.641025641025641,0.641025641025641,0,0.727099236641221,0.727099236641221,0,0.845238095238095,0.845238095238095,0,1.9238578680203,1.9238578680203,0,29.5381679389313,29.5381679389313,0,2.82051282051282,2.82051282051282,0,3.56692913385827,3.56692913385827,0,0.428805237315876,0.428805237315876,0,0.398230088495575,0.398230088495575,0,0.394736842105263,0.394736842105263,0.407257389305571,0,9043,9226,9643,0.255129169900119,0.260292128884054,0.272056904273676,1891,1979,-44611,-46748,-0.0442649812734082,-0.0442046952132056
"43",43,"JARANWALA","JARANWALA",322,"PUNJAB","FAISALABAD",2.2915847202,1733.36550195,2.29158472165,0.163703285004,320,17.2539441114991,186.99531516184,0.505709664861226,0.457436998685201,0,0,1652980.90246013,171679.350798,10097420.478885,0,0.028971028971029,0.028971028971029,0,0.99500998003992,0.99500998003992,0,0.738522954091816,0.738522954091816,0,0.859140859140859,0.859140859140859,0,0.700854700854701,0.700854700854701,0,0.4375,0.4375,0,0.648521505376344,0.648521505376344,0,0.903474903474903,0.903474903474903,0,2.07213578500707,2.07213578500707,0,28.6317204301075,28.6317204301075,0,2.64596273291925,2.64596273291925,0,3.41761658031088,3.41761658031088,0,0.449116392443632,0.449116392443632,0,0.451488952929875,0.451488952929875,0,0.435056746532156,0.435056746532156,0.445220697301888,0,38102,42692,43411,0.22193699954534,0.24867288815783,0.252860928225887,2482,2563,-38045,-36939,-0.0697916373759244,-0.0745578310449151
"44",44,"JATOI","JATOI",373,"PUNJAB","MUZAFFARGARH",1.72291298614,1033.16723336,1.7229129853,0.0962393044272,370,12.5703086666654,107.604046242775,0.797301949212625,0.685627996921539,5,0,684254.359755888,95308.801006,7109926.28041582,0,0.0612959719789842,0.0612959719789842,0,0.84965034965035,0.84965034965035,0,0.386363636363636,0.386363636363636,0,0.715034965034965,0.715034965034965,0,0.76271186440678,0.76271186440678,0,0.309352517985612,0.309352517985612,0,0.354993983152828,0.354993983152828,0,0.715083798882682,0.715083798882682,0,2.08961303462322,2.08961303462322,0,27.7533092659446,27.7533092659446,0,2.45505617977528,2.45505617977528,0,3.40677966101695,3.40677966101695,0,0.443548387096774,0.443548387096774,0,0.418451400329489,0.418451400329489,0,0.368110236220472,0.368110236220472,0.410036674548912,0,7731,6384,6625,0.081115279159931,0.0669822716539903,0.0695108943777704,2152,1421,-49526,-31238,-0.0454257609659307,-0.047657376664319
"45",45,"JHANG","JHANG",337,"PUNJAB","JHANG",3.51936040663,2615.34330548,3.51936039879,0.247510805332,335,10.2483919432994,158.666199943993,0.518708268948811,0.478821240365505,19,0,1437355.47317362,151428.027882,5807243.32921796,0,0.0288909599254427,0.0288909599254427,0,0.931966449207829,0.931966449207829,0,0.447761194029851,0.447761194029851,0,0.776328052190121,0.776328052190121,0,0.633757961783439,0.633757961783439,0,0.265573770491803,0.265573770491803,0,0.465665236051502,0.465665236051502,0,0.672025723472669,0.672025723472669,0,1.9402390438247,1.9402390438247,0,28.3454935622318,28.3454935622318,0,2.69035532994924,2.69035532994924,0,3.28153846153846,3.28153846153846,0,0.347266881028939,0.347266881028939,0,0.345517841601393,0.345517841601393,0,0.31328036322361,0.31328036322361,0.33535502861798,0,43234,44225,50324,0.285508571990979,0.29205293510434,0.332329494769719,3583,2674,-56013,-23140,-0.0683387373641045,-0.130655721684745
"46",46,"JHELUM","JHELUM",340,"PUNJAB","JHELUM",2.17828495334,605.697096804,2.17828495582,0.0581237798343,338,11.754995268914,254.892601431981,0.311320248964514,0.627278983592987,26,0,470251.868497465,43637.189716,8090524.56392314,0,0.129411764705882,0.129411764705882,0,0.996638655462185,0.996638655462185,0,0.853781512605042,0.853781512605042,0,0.92436974789916,0.92436974789916,0,0.965116279069767,0.965116279069767,0,0.8125,0.8125,0,0.891208791208791,0.891208791208791,0,0.935483870967742,0.935483870967742,0,1.93732970027248,1.93732970027248,0,28.9,28.9,0,2.79268292682927,2.79268292682927,0,3.59926017262639,3.59926017262639,0,0.441266598569969,0.441266598569969,0,0.451994091580502,0.451994091580502,0,0.486284289276808,0.486284289276808,0.45984832647576,0,15747,16106,16286,0.360861918526028,0.369088846115463,0.373213768026601,3067,2814,-93627,-76890,-0.0338670494699647,-0.0379880123116799
"47",47,"KABIRWALA","KABIRWALA",348,"PUNJAB","KHANEWAL",2.09632903821,1649.33782288,2.09632903847,0.154822348563,346,11.5776074196935,134.215467143496,0.609282069377831,0.509811997413635,21,0,1055374.01711902,113869.162217,6816677.48173688,0,0.032520325203252,0.032520325203252,0,0.921022067363531,0.921022067363531,0,0.451800232288037,0.451800232288037,0,0.868757259001161,0.868757259001161,0,0.769230769230769,0.769230769230769,0,0.437229437229437,0.437229437229437,0,0.532731376975169,0.532731376975169,0,0.811926605504587,0.811926605504587,0,2.16129032258065,2.16129032258065,0,28.2332580887886,28.2332580887886,0,2.34928229665072,2.34928229665072,0,3.41242937853107,3.41242937853107,0,0.491935483870968,0.491935483870968,0,0.412844036697248,0.412844036697248,0,0.434782608695652,0.434782608695652,0.446520709754622,0,34336,32927,38700,0.301539058788946,0.289165208199663,0.339863745780878,1238,1321,-2637,-2759,-0.884917798427448,-0.918636995827538
"48",48,"KAHUTA","KAHUTA",397,"PUNJAB","RAWALPINDI",1.30855484875,614.738837862,1.30855484971,0.0595125445879,394,6.26535334275512,749.786713286713,0.397453931015737,0.626815021038055,17,0,222907.847784768,21380.837667,3745560.69360357,0,0.11353711790393,0.11353711790393,0,0.980392156862745,0.980392156862745,0,0.814814814814815,0.814814814814815,0,0.92156862745098,0.92156862745098,0,0.929411764705882,0.929411764705882,0,0.761194029850746,0.761194029850746,0,0.831029185867896,0.831029185867896,0,0.925,0.925,0,2.15983606557377,2.15983606557377,0,29.1858678955453,29.1858678955453,0,2.80769230769231,2.80769230769231,0,3.71534195933457,3.71534195933457,0,0.396039603960396,0.396039603960396,0,0.402750491159136,0.402750491159136,0,0.468401486988848,0.468401486988848,0.422397194036126,0,9859,9950,10209,0.461113832561236,0.465369980118095,0.477483630856847,2524,2171,-74377,-64932,-0.0351272737394402,-0.0345915457051354
"49",49,"KALLAR KAHAR","KALLAR KAHAR",311,"PUNJAB","CHAKWAL",1.51871034445,831.659844434,1.51871034369,0.0798594359591,309,4.97022743032457,652.177083333333,0.401969758390759,0.59068751335144,0,0,201663.379429625,18409.977316,2525229.1981239,0,0.0787746170678337,0.0787746170678337,0,0.925764192139738,0.925764192139738,0,0.72707423580786,0.72707423580786,0,0.860262008733624,0.860262008733624,0,0.959459459459459,0.959459459459459,0,0.5,0.5,0,0.770440251572327,0.770440251572327,0,0.958904109589041,0.958904109589041,0,2.02955665024631,2.02955665024631,0,28.2327044025157,28.2327044025157,0,2.84507042253521,2.84507042253521,0,3.51020408163265,3.51020408163265,0,0,0,0,0,0,0,0,0,0,0,7502,8135,8037,0.407496428226452,0.441879957827537,0.436556757352172,561,610,-10087,-10900,-0.058891454965358,-0.0592808551992225
"50",50,"KALUR KOT","KALUR KOT",307,"PUNJAB","BHAKKAR",1.93806691189,1749.69732296,1.93806691214,0.167006998465,305,3.69959843883136,187.389004581424,0.692787295428478,0.603515684604645,12,0,352736.391888435,39069.739409,2112105.45145124,0,0.0666666666666667,0.0666666666666667,0,0.961290322580645,0.961290322580645,0,0.481720430107527,0.481720430107527,0,0.838709677419355,0.838709677419355,0,0.666666666666667,0.666666666666667,0,0.545454545454545,0.545454545454545,0,0.484423676012461,0.484423676012461,0,0.771186440677966,0.771186440677966,0,1.91349480968858,1.91349480968858,0,27.9859813084112,27.9859813084112,0,2.57142857142857,2.57142857142857,0,3.32258064516129,3.32258064516129,0,0.42507204610951,0.42507204610951,0,0.36,0.36,0,0.347003154574132,0.347003154574132,0.377358400227881,0,12671,13314,13972,0.324317494605074,0.340775244508875,0.357616923259576,1094,872,-20435,-15197,-0.0565637764334833,-0.0608726003490401
